,RECORD,BBLE,LOT,EASEMENT,BLDGCL,TAXCLASS,LTFRONT,LTDEPTH,STORIES,FULLVAL,AVLAND,AVTOT,EXLAND,EXTOT,EXCD1,ZIP,EXMPTCL,BLDFRONT,BLDDEPTH,NA_COUNT_PRE,BORO,AVG_LTFRONT,AVG_LTDEPTH,AVG_STORIES,AVG_ZIP,AVG_BLDFRONT,AVG_BLDDEPTH,NA_COUNT_POST
939135,939136,3064170017,17,,B3,1,30.0,96.0,2.5,666000,14286,25038,0,0,,11214.0,,20.0,55.0,8,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
905002,905003,1007231011,1011,,R4,2,81.0,120.0,10.0,265996,7787,119698,0,0,,10001.0,,70.0,102.0,6,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
535254,535255,1006291229,1229,,R4,2,81.0,120.0,7.0,445525,62899,200486,2090,2090,1017.0,10014.0,,70.0,102.0,3,1,81.0,120.0,19.0,10035.0,70.0,102.0,2
139911,139912,3011090037,37,,S9,2A,20.0,52.0,4.0,1230000,110838,201972,0,0,,11215.0,,20.0,46.0,8,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
458986,458987,4107350001,1,,A1,1,25.0,100.0,2.5,337000,9196,16311,3008,6620,1010.0,11428.0,,16.0,32.0,6,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
914012,914013,1015372184,2184,,R4,2,81.0,120.0,37.0,79225,9758,35651,2090,2090,1017.0,10128.0,,70.0,102.0,3,1,81.0,120.0,19.0,10035.0,70.0,102.0,2
898251,898252,2044750012,12,,B1,1,23.0,100.0,2.0,383000,13204,21612,1620,1620,1017.0,10469.0,,18.0,33.0,7,2,49.0,107.0,4.0,10464.0,33.0,52.0,2
76512,76513,4150150304,304,,A2,1,22.0,100.0,1.5,304000,8675,13954,1620,1620,1017.0,11434.0,,22.0,40.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
39587,39588,3017810015,15,,E9,4,40.0,100.0,2.0,156000,33795,70200,0,0,,11221.0,,40.0,100.0,6,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
334392,334393,1013411224,1224,,R4,2,81.0,120.0,14.0,92615,12157,41677,0,0,,10017.0,,70.0,102.0,6,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
260525,260526,4008920043,43,,B1,1,24.0,83.0,2.0,727000,18603,31748,1620,1620,1017.0,11105.0,,20.0,52.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
432473,432474,2040650043,43,,A1,1,25.0,100.0,2.0,346000,11235,17914,0,0,,10461.0,,19.0,26.0,8,2,49.0,107.0,4.0,10464.0,33.0,52.0,3
971313,971314,1005641001,1001,,R8,2C,81.0,120.0,8.0,1639000,216,71015,0,0,,10003.0,,25.0,86.0,9,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
504842,504843,3003201203,1203,,R5,4,33.0,101.0,8.0,12353,1923,5559,0,0,,11231.0,,25.0,52.0,6,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
303696,303697,5022860085,85,,A3,1,80.0,120.0,2.0,863000,24694,37454,1620,1620,1017.0,10306.0,,50.0,40.0,7,5,48.0,109.0,2.0,10308.0,25.0,40.0,2
609237,609238,2055790078,78,,A5,1,45.0,50.0,2.0,383000,13098,22003,1620,1620,1017.0,10465.0,,25.0,27.0,7,2,49.0,107.0,4.0,10464.0,33.0,52.0,2
874232,874233,4129620058,58,,A2,1,38.0,100.0,1.0,363000,12888,17856,1620,1620,1017.0,11413.0,,26.0,43.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
48324,48325,1008901187,1187,,R4,2,81.0,120.0,19.0,109428,9580,49243,2090,2090,1017.0,10016.0,,70.0,102.0,3,1,81.0,120.0,19.0,10035.0,70.0,102.0,2
87358,87359,3068700007,7,,C0,1,21.0,100.0,2.0,616000,21292,33038,21292,23209,1010.0,11214.0,,21.0,51.0,6,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
235083,235084,4013130063,63,,S5,2A,20.0,81.0,3.0,749000,1770,77971,0,0,,11373.0,,20.0,56.0,8,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
513746,513747,2022710020,20,,C1,2,99.0,111.0,6.0,397000,46800,178650,46800,178650,5101.0,10454.0,X1,49.0,62.0,2,2,49.0,107.0,4.0,10464.0,33.0,52.0,1
756481,756482,4021080008,8,,C0,1,20.0,100.0,3.0,619000,23846,35229,1620,1620,1017.0,11374.0,,19.0,46.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
862352,862353,1013421018,1018,,R4,2,167.0,100.0,22.0,204778,34536,92150,0,0,,10017.0,,70.0,102.0,6,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
455952,455953,4075020011,11,,M1,4,120.0,100.0,2.0,2290000,210600,1030500,210600,1030500,1021.0,11364.0,,103.0,55.0,3,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
371454,371455,2054130102,102,,B1,1,46.0,100.0,2.0,725600,12202,36891,0,0,,10465.0,,22.0,52.0,8,2,49.0,107.0,4.0,10464.0,33.0,52.0,3
796914,796915,3055710024,24,,B3,1,23.0,100.0,2.0,587000,14530,24369,6895,6895,1010.0,11204.0,,16.0,40.0,6,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
700515,700516,1014641199,1199,,R4,2,81.0,120.0,40.0,428719,29448,192924,0,0,,10021.0,,70.0,102.0,6,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
188603,188604,4017420051,51,,C0,1,25.0,50.0,3.0,648000,23997,35503,4240,15746,5111.0,11368.0,,25.0,38.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
655143,655144,3074410338,338,,S5,2A,20.0,100.0,3.0,501000,2975,82336,0,0,,11235.0,,20.0,76.0,8,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
531719,531720,4006870006,6,,C2,2A,25.0,100.0,3.0,342000,2912,68688,0,0,,11103.0,,20.0,58.0,8,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
803002,803003,3023511033,1033,,R4,2,33.0,101.0,5.0,24440,6404,10998,4286,8880,5113.0,11211.0,,25.0,52.0,4,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
733206,733207,4162120059,59,,B2,1,28.0,100.0,2.0,464000,12510,21032,3240,3240,1017.0,11694.0,,19.0,36.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
982064,982065,3059410023,23,,S1,1,20.0,100.0,2.0,582000,18606,33840,1620,1620,1017.0,11209.0,,20.0,42.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
204030,204031,3006281002,1002,,R1,2C,33.0,101.0,6.5,338119,6382,81477,4254,79349,5114.0,11215.0,,25.0,52.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
831175,831176,4159690044,44,,A6,1,23.0,76.0,1.0,206000,2782,4736,0,0,,11691.0,,15.0,30.0,8,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
969731,969732,4139390051,51,,B1,1,31.0,100.0,2.0,630000,21309,35515,0,0,,11414.0,,24.0,52.0,8,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
478874,478875,2029080023,23,,G7,4,47.0,109.0,4.0,86600,38880,38970,0,0,,10457.0,,33.0,52.0,7,2,49.0,107.0,4.0,10464.0,33.0,52.0,3
740852,740853,5022820040,40,,V0,1B,105.0,309.0,2.0,2562300,2016,2016,2016,2016,2172.0,10306.0,,25.0,40.0,8,5,48.0,109.0,2.0,10308.0,25.0,40.0,2
882786,882787,4069670021,21,,B1,1,40.0,100.0,2.0,689000,16525,31452,1620,1620,1017.0,11366.0,,25.0,37.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
493889,493890,5016800174,174,,B9,1,23.0,131.0,3.0,368000,12487,20514,1620,1620,1017.0,10303.0,,15.0,40.0,7,5,48.0,109.0,2.0,10308.0,25.0,40.0,2
245669,245670,2057620472,472,,B1,1,24.0,100.0,2.0,647000,14235,26619,1620,1620,1017.0,10463.0,,20.0,67.0,7,2,49.0,107.0,4.0,10464.0,33.0,52.0,2
566040,566041,4086930022,22,,A1,1,40.0,100.0,2.0,529000,18772,30183,4140,4140,1010.0,11004.0,,24.0,34.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
354026,354027,5008080106,106,,A1,1,50.0,95.0,2.0,503000,12402,21888,1620,1620,1017.0,10314.0,,40.0,26.0,7,5,48.0,109.0,2.0,10308.0,25.0,40.0,2
651772,651773,1015510046,46,,C1,2,25.0,100.0,5.0,809000,190800,364050,0,0,,10128.0,,25.0,65.0,6,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
1039782,1039783,2041310142,142,,A5,1,18.0,100.0,2.0,349000,13623,20061,0,0,,10461.0,,18.0,36.0,8,2,49.0,107.0,4.0,10464.0,33.0,52.0,3
55328,55329,4001630013,13,,D1,2B,20.0,100.0,6.0,1320000,108065,475485,8435,375855,5113.0,11104.0,,20.0,61.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
936717,936718,3056490017,17,,M9,4,40.0,100.0,3.0,902000,42255,405900,42255,405900,1021.0,11219.0,X5,30.0,70.0,1,3,33.0,101.0,3.0,11220.0,25.0,52.0,1
419969,419970,4088470232,232,,B2,1,20.0,100.0,2.0,524000,12428,21854,0,0,,11421.0,,20.0,60.0,8,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
644498,644499,3065710022,22,,A9,1,24.0,100.0,2.0,743000,16383,25255,1620,1620,1017.0,11230.0,,16.0,41.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
659235,659236,3014140052,52,,C0,1,25.0,127.0,2.0,703000,17236,27108,8397,8397,1010.0,11213.0,,20.0,80.0,6,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
140019,140020,4162210056,56,,A1,1,50.0,100.0,2.5,592000,17675,32098,0,0,,11694.0,,26.0,32.0,8,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
678853,678854,4012960023,23,,C0,1,20.0,100.0,3.0,843000,17323,30297,0,0,,11377.0,,20.0,60.0,8,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
636078,636079,4108410034,34,,A1,1,24.0,100.0,2.5,304100,10769,15820,1620,1620,1017.0,11423.0,,16.0,43.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
356961,356962,2046730014,14,,B3,1,20.0,85.0,2.0,333000,12139,19342,0,0,,10467.0,,16.0,38.0,8,2,49.0,107.0,4.0,10464.0,33.0,52.0,3
431878,431879,4162190012,12,,B2,1,30.0,100.0,2.0,538000,18589,31449,1620,1620,1017.0,11694.0,,22.0,54.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
928943,928944,3057040038,38,,B1,1,20.0,60.0,2.0,490000,11953,21612,11953,14046,1015.0,11219.0,,20.0,47.0,6,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
881777,881778,5030660287,287,,A2,1,93.0,89.0,1.6,383000,15900,22980,1620,1620,1017.0,10305.0,,34.0,27.0,7,5,48.0,109.0,2.0,10308.0,25.0,40.0,2
635553,635554,4090520006,6,,B2,1,22.0,100.0,2.0,459000,13384,23270,1620,1620,1017.0,11416.0,,18.0,50.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
150787,150788,4034960025,25,,C0,1,20.0,100.0,2.0,481000,16487,23886,0,0,,11385.0,,20.0,55.0,8,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
954795,954796,1010081190,1190,,R4,2,81.0,120.0,70.0,382943,71928,172324,2090,2090,1017.0,10019.0,,70.0,102.0,3,1,81.0,120.0,19.0,10035.0,70.0,102.0,2
136544,136545,2024230016,16,,C1,2B,33.0,75.0,4.0,407000,817,25989,0,0,,10456.0,,33.0,63.0,8,2,49.0,107.0,4.0,10464.0,33.0,52.0,3
1046195,1046196,4018551048,1048,,R4,2,41.0,104.0,6.0,69852,4490,31433,0,0,,11373.0,,26.0,44.0,6,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
1017470,1017471,4156590018,18,,M1,4,110.0,100.0,1.0,452000,53100,203400,53100,203400,1021.0,11691.0,,70.0,60.0,3,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
324906,324907,3001331107,1107,,R4,2,33.0,101.0,40.0,198906,1318,89508,0,88001,5113.0,11201.0,,25.0,52.0,5,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
488852,488853,1010761036,1036,,R4,2,81.0,120.0,8.0,92102,7102,41446,0,0,,10036.0,,70.0,102.0,6,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
782884,782885,4047120050,50,,A2,1,24.0,97.0,1.0,396000,12295,20458,0,0,,11357.0,,16.0,41.0,8,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
272772,272773,1020040072,72,,K9,4,84.0,83.0,2.0,910000,99000,409500,0,0,,10027.0,,84.0,80.0,6,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
738881,738882,1002121212,1212,,R4,2,81.0,120.0,13.0,293183,28823,131932,0,0,,10013.0,,70.0,102.0,7,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
661954,661955,3031970028,28,,S4,2A,25.0,95.0,3.0,799000,39603,71916,0,0,,11237.0,,25.0,55.0,8,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
617851,617852,4139770054,54,,A2,1,40.0,113.0,1.0,528000,21240,31680,1620,1620,1017.0,11414.0,,25.0,45.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
804595,804596,4096020060,60,,A1,1,21.0,100.0,2.5,347000,10683,19207,1620,1620,1017.0,11419.0,,16.0,38.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
126941,126942,4110900044,44,,A1,1,26.0,100.0,2.5,317000,10722,16995,10722,13012,1010.0,11429.0,,16.0,32.0,6,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
476361,476362,3085370030,30,,A9,1,21.0,100.0,2.0,413000,13929,21150,4793,4793,1010.0,11234.0,,18.0,28.0,6,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
215650,215651,4011260067,67,,A5,1,20.0,100.0,2.0,523000,16227,25109,3240,3240,1017.0,11370.0,,20.0,37.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
330825,330826,3001801041,1041,,R5,4,33.0,101.0,4.0,163063,19076,73378,0,0,,11217.0,,25.0,52.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
481398,481399,4010890014,14,,A5,1,20.0,95.0,2.0,417000,10348,18843,0,0,,11369.0,,20.0,34.0,8,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
512683,512684,3079730024,24,,B1,1,21.0,100.0,2.0,459000,15067,24967,0,0,,11234.0,,19.0,45.0,8,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
54861,54862,1020460028,28,,C7,2B,24.0,81.0,5.0,1380000,33752,50739,0,0,,10039.0,,25.0,79.0,8,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
451657,451658,2043401158,1158,,R4,2,347.0,124.0,6.0,15869,859,7141,859,2090,1017.0,10467.0,,33.0,52.0,3,2,49.0,107.0,4.0,10464.0,33.0,52.0,2
717037,717038,4028250003,3,,A5,1,47.0,64.0,2.0,520000,14063,22711,14063,14596,1015.0,11379.0,,24.0,43.0,6,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
241571,241572,3072960071,71,,B2,1,25.0,100.0,2.0,779000,16047,28475,1620,1620,1017.0,11229.0,,20.0,64.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
599098,599099,1010471243,1243,,R4,2,81.0,120.0,19.0,252563,16705,113653,2090,2090,1017.0,10019.0,,70.0,102.0,3,1,81.0,120.0,19.0,10035.0,70.0,102.0,2
181712,181713,3084480026,26,,B2,1,25.0,100.0,2.0,563000,19320,33366,0,0,,11234.0,,17.0,37.0,8,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
248947,248948,4038510066,66,,B2,1,29.0,106.0,2.0,654000,20859,34801,1620,1620,1017.0,11385.0,,21.0,54.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
126328,126329,3076020029,29,,D1,2,125.0,110.0,6.0,1630000,144000,733500,0,0,,11230.0,,125.0,97.0,6,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
500009,500010,4102280014,14,,B3,1,18.0,94.0,2.0,437000,5262,9703,0,0,,11433.0,,16.0,36.0,8,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
386258,386259,4029540048,48,,U6,3,192.0,256.0,3.0,0,0,0,0,0,,11379.0,,26.0,44.0,9,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
472807,472808,2039383697,3697,,R4,2,49.0,107.0,13.0,33655,4277,15145,0,4259,1920.0,10462.0,,33.0,52.0,4,2,49.0,107.0,4.0,10464.0,33.0,52.0,2
529738,529739,5044470052,52,,A5,1,42.0,39.0,2.0,277000,7141,14653,1620,1620,1017.0,10306.0,,12.0,24.0,7,5,48.0,109.0,2.0,10308.0,25.0,40.0,2
543234,543235,3058600081,81,,A5,1,20.0,145.0,2.0,612000,15785,27290,1620,1620,1017.0,11220.0,,19.0,30.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
143618,143619,4046540033,33,,B1,1,30.0,100.0,2.0,764000,20015,35727,1620,1620,1017.0,11357.0,,21.0,43.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
48254,48255,5057110001,1,,B2,1,50.0,120.0,2.0,638000,24840,38280,0,0,,10312.0,,52.0,28.0,8,5,48.0,109.0,2.0,10308.0,25.0,40.0,3
463297,463298,3009541064,1064,,R5,4,66.0,90.0,6.0,10829,1072,4873,0,0,,11215.0,,25.0,52.0,6,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
257847,257848,1020340003,3,,C7,2,50.0,80.0,5.0,1320000,30870,594000,0,0,,10039.0,,50.0,65.0,6,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
638276,638277,4016110039,39,,C0,1,19.0,100.0,3.0,746000,21608,34816,1620,1620,1017.0,11368.0,,19.0,58.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
744075,744076,4029190079,79,,A5,1,21.0,100.0,1.0,424000,13411,19407,1620,1620,1017.0,11379.0,,21.0,43.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
334275,334276,5001960120,120,,A1,1,25.0,121.0,2.5,248000,9176,13627,0,0,,10310.0,,19.0,30.0,8,5,48.0,109.0,2.0,10308.0,25.0,40.0,3
75411,75412,3042710001,1,,U7,3,624.0,700.0,3.0,0,0,0,0,0,,11220.0,,25.0,52.0,10,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
18495,18496,4053970026,26,,G7,4,40.0,100.0,3.0,119600,53820,53820,53820,53820,1021.0,11358.0,,26.0,44.0,4,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
249481,249482,3056930027,27,,B1,1,20.0,100.0,2.0,630000,13657,25380,1620,1620,1017.0,11220.0,,20.0,52.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
167157,167158,3058980045,45,,B1,1,20.0,100.0,2.0,616000,19501,28738,1620,1620,1017.0,11228.0,,20.0,52.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
75641,75642,4000301084,1084,,R4,2,264.0,200.0,8.0,51848,4808,23332,1618,20142,5113.0,11101.0,,260.0,190.0,3,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
646039,646040,3054350041,41,,S9,2A,21.0,124.0,3.0,983000,80325,145952,0,0,,11204.0,,21.0,60.0,8,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
702664,702665,5029250336,336,,A9,1,14.0,89.0,3.0,378000,11072,18853,1620,1620,1017.0,10304.0,,14.0,43.0,7,5,48.0,109.0,2.0,10308.0,25.0,40.0,2
66375,66376,2050780029,29,,A1,1,50.0,95.0,1.5,364000,8125,12427,0,0,,10470.0,,21.0,37.0,8,2,49.0,107.0,4.0,10464.0,33.0,52.0,3
86984,86985,4072620048,48,,A1,1,70.0,134.0,2.0,937000,35472,54045,1620,1620,1017.0,11432.0,,29.0,55.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
622502,622503,1015321021,1021,,R4,2,81.0,120.0,13.0,192294,16080,86532,0,0,,10028.0,,70.0,102.0,6,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
857886,857887,3010940007,7,,S2,1,19.0,80.0,3.0,812000,22897,41688,1620,1620,1017.0,11215.0,,19.0,55.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
607507,607508,3018550030,30,,B1,1,20.0,100.0,3.0,660000,19060,29460,1620,1620,1017.0,11216.0,,20.0,40.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
183817,183818,3085290037,37,,B2,1,28.0,100.0,2.0,499000,13927,21854,1620,1620,1017.0,11234.0,,20.0,41.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
743837,743838,2047520001,1,,A1,1,21.0,85.0,2.0,276200,12780,16572,1620,1620,1017.0,10469.0,,18.0,34.0,7,2,49.0,107.0,4.0,10464.0,33.0,52.0,2
233869,233870,3087130028,28,,A5,1,19.0,98.0,2.0,643000,16314,28124,425,1900,1010.0,11235.0,,18.0,38.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
603175,603176,4088630106,106,,C3,2A,40.0,100.0,2.5,542000,18972,34507,0,0,,11421.0,,22.0,46.0,8,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
799743,799744,3049750077,77,,A9,1,20.0,100.0,2.0,360000,11378,17809,1620,1620,1017.0,11203.0,,16.0,36.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
927260,927261,3032660007,7,,S2,1,22.0,100.0,3.0,215000,4961,9039,0,0,,11221.0,,22.0,66.0,8,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
205111,205112,1002310036,36,,O9,4,25.0,200.0,5.0,3550000,310050,1597500,0,0,,10013.0,,25.0,200.0,6,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
723431,723432,2059090116,116,,A5,1,36.0,91.0,2.0,881000,21917,40227,1620,1620,1017.0,10463.0,,20.0,40.0,7,2,49.0,107.0,4.0,10464.0,33.0,52.0,2
30660,30661,3070980067,67,,B1,1,23.0,72.0,2.0,599000,13002,22975,0,0,,11223.0,,19.0,50.0,8,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
993219,993220,3009160041,41,,S2,1,18.0,80.0,2.0,358000,11450,20808,0,0,,11232.0,,18.0,60.0,8,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
438817,438818,1012431149,1149,,R4,2,81.0,120.0,16.0,107640,16718,48438,2090,2090,1017.0,10025.0,,70.0,102.0,3,1,81.0,120.0,19.0,10035.0,70.0,102.0,2
317221,317222,3074440011,11,,B3,1,40.0,100.0,2.0,621000,15731,25048,3240,3240,1017.0,11235.0,,25.0,32.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
364066,364067,4082240106,106,,A1,1,96.0,77.0,2.0,842000,26097,43341,18409,18409,1015.0,11362.0,,35.0,28.0,6,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
980589,980590,4008670062,62,,B3,1,20.0,100.0,2.0,566000,14911,24606,0,0,,11105.0,,20.0,30.0,8,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
926460,926461,4113450014,14,,A5,1,20.0,100.0,2.0,379000,12323,19220,1620,1620,1017.0,11417.0,,16.0,38.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
352780,352781,4026690075,75,,B2,1,25.0,93.0,2.0,411000,11772,20160,1620,1620,1017.0,11378.0,,22.0,28.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
324071,324072,3055940031,31,,C3,2A,20.0,100.0,2.0,655000,26507,48094,4180,4180,1017.0,11218.0,,20.0,70.0,7,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
437226,437227,5028400432,432,,A5,1,15.0,79.0,2.0,317000,11160,19020,0,4155,5111.0,10304.0,,15.0,39.0,7,5,48.0,109.0,2.0,10308.0,25.0,40.0,2
566978,566979,3050850051,51,,M1,4,202.0,90.0,3.0,2810000,351450,1264500,351450,1264500,1021.0,11226.0,X5,50.0,90.0,2,3,33.0,101.0,3.0,11220.0,25.0,52.0,1
37788,37789,4029670035,35,,A5,1,18.0,100.0,2.0,460000,13635,22975,1620,1620,1017.0,11379.0,,18.0,34.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
197849,197850,4118500029,29,,B3,1,40.0,100.0,1.6,480000,17032,26203,1620,1620,1017.0,11420.0,,26.0,35.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
976900,976901,2028740157E,157,E,U9,3,49.0,107.0,4.0,0,0,0,0,0,,10464.0,,33.0,52.0,9,2,49.0,107.0,4.0,10464.0,33.0,52.0,2
976959,976960,1007161159,1159,,R5,4,81.0,120.0,12.0,56980,942,25641,0,19378,5110.0,10011.0,,70.0,102.0,4,1,81.0,120.0,19.0,10035.0,70.0,102.0,2
118032,118033,5019820052,52,,B2,1,46.0,100.0,2.0,513000,16621,27595,0,0,,10314.0,,27.0,42.0,8,5,48.0,109.0,2.0,10308.0,25.0,40.0,3
664902,664903,2040450020,20,,B2,1,50.0,100.0,2.0,431000,11390,20714,1620,1620,1017.0,10462.0,,22.0,40.0,7,2,49.0,107.0,4.0,10464.0,33.0,52.0,2
330664,330665,1000761105,1105,,R4,2,81.0,120.0,25.0,146015,13424,65707,0,14706,1925.0,10038.0,,128.0,172.0,4,1,81.0,120.0,19.0,10035.0,70.0,102.0,2
142144,142145,4096900007,7,,K2,4,36.0,100.0,2.0,1060000,161100,477000,0,0,,11435.0,,36.0,55.0,6,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
288110,288111,3068661002,1002,,R5,4,33.0,101.0,3.0,10182,4582,4582,4506,4506,5113.0,11214.0,,25.0,52.0,3,3,33.0,101.0,3.0,11220.0,25.0,52.0,2
1011600,1011601,1009700001,1,,V1,4,515.0,334.0,19.0,50600000,22770000,22770000,0,0,,10016.0,,70.0,102.0,9,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
895244,895245,1009031210,1210,,R1,2C,81.0,120.0,6.0,470115,16767,120984,2090,2090,1017.0,10010.0,,70.0,102.0,7,1,81.0,120.0,19.0,10035.0,70.0,102.0,2
543814,543815,4054900007,7,,B2,1,40.0,95.0,2.0,754000,21181,35412,1620,1620,1017.0,11358.0,,26.0,55.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
846280,846281,1021540024,24,,C7,2,50.0,100.0,5.0,1380000,202500,621000,0,0,,10033.0,,50.0,86.0,6,1,81.0,120.0,19.0,10035.0,70.0,102.0,3
627187,627188,5028590018,18,,C0,1,16.0,100.0,2.0,427000,14345,25312,0,0,,10305.0,,18.0,55.0,8,5,48.0,109.0,2.0,10308.0,25.0,40.0,3
1000108,1000109,3034620023,23,,G2,4,60.0,52.0,1.0,80300,20250,36135,0,0,,11207.0,,25.0,40.0,6,3,33.0,101.0,3.0,11220.0,25.0,52.0,3
448940,448941,4075100052,52,,B2,1,50.0,100.0,2.0,1138000,28987,53464,1620,1620,1017.0,11364.0,,36.0,44.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
664567,664568,4035280020,20,,B1,1,24.0,100.0,2.0,494000,13974,25380,0,0,,11385.0,,20.0,63.0,8,4,41.0,104.0,3.0,11380.0,26.0,44.0,3
26858,26859,4122500036,36,,A2,1,40.0,100.0,1.0,306900,9959,14624,1620,1620,1017.0,11434.0,,24.0,40.0,7,4,41.0,104.0,3.0,11380.0,26.0,44.0,2
