,merchantnum_amount_sum_3,merchantnum_amount_week_diff_sum_3,cardnum_amount_sum_3,cardnum_amount_week_diff_sum_3,newmerch_30,newmerch_15,cardnum_merchantnum_30,cardnum_merchantnum_15,cardnum_zip_30,cardnum_state_30,Fraud
11538,562.02,-995.6450736020586,937.8,139.9033317478885,1,1,5,5,6,6,0
11539,2322.12,-514.9544636302459,767.24,408.5225493913391,0,0,4,3,4,3,0
11540,83.7,-275.0174506086609,164.63,-1034.3176229933977,0,0,9,5,7,6,0
11541,777.03,418.31254939133913,869.31,71.41333174788849,2,1,10,8,10,7,0
11542,1135.2399999999998,-3137.9621464975517,991.41,-165.20411886077238,1,1,6,6,7,7,0
11543,568.62,-1347.7625242107194,6.6,-352.1174506086609,0,0,2,1,2,2,0
11544,693.49,334.7725493913391,693.49,334.7725493913391,1,0,10,3,11,7,0
11545,1199.4,840.6825493913393,1635.4,837.5033317478885,0,0,5,4,5,2,0
11546,68.8,-729.0966682521116,736.2,18.765098782678198,1,0,11,4,12,7,0
11547,444.37,-1193.7568406368482,2859.46,-1337.4856206932232,1,0,23,18,8,2,1
11548,3246.79,2009.7141141044378,1192.75,-1200.9400047563347,1,0,8,6,5,6,0
11549,39.01,-319.7074506086609,39.01,-319.7074506086609,0,0,1,1,1,1,0
11550,2696.88,1979.4450987826785,2657.78,1520.23001259031,1,0,10,7,9,5,0
11551,1826.2000000000005,-6563.486000155986,2189.71,112.40394171970098,1,1,15,10,15,10,0
11552,125.0,-233.7174506086609,125.0,-233.7174506086609,0,0,3,2,3,3,0
11553,679.5500000000004,-43979.2350438404,213.49000000000007,-11315.780806138215,0,0,1,1,1,1,0
11554,686.2900000000004,-44331.21249444905,10.36,-787.5366682521113,0,0,2,1,3,3,0
11555,19.96,-338.75745060866086,19.96,-338.75745060866086,0,0,43,7,41,19,0
11556,275.75,-82.96745060866091,275.75,-82.96745060866091,3,2,11,9,10,6,0
11557,2537.25,1319.2382455555198,1051.05,272.2174631989707,0,0,4,4,4,3,0
11558,689.9100000000003,-44686.309945057736,7.24,-710.1949012173218,0,0,2,2,2,2,0
11559,693.5300000000003,-45041.407395666385,217.11000000000007,-11670.878256746875,0,0,1,1,1,1,0
11560,697.1500000000003,-45396.50484627506,220.73000000000008,-12025.975707355537,0,0,1,1,1,1,0
11561,4531.0,3312.9882455555207,2230.2,1512.7650987826785,3,1,28,9,30,15,0
11562,703.7700000000003,-45748.60229688372,3114.8599999999988,-9460.413777590484,1,0,11,8,7,6,0
11563,522.0,163.2825493913391,522.0,163.2825493913391,1,0,1,0,2,2,0
11564,436.35,-800.7258858955621,64.34,-294.37745060866087,1,1,5,4,5,5,0
11565,707.3900000000003,-46103.69974749239,79.02000000000002,-8660.97296830372,3,1,9,6,6,5,0
11566,4.67,-354.0474506086609,194.67,-584.1625368010293,2,2,5,4,5,5,0
11567,693.49,334.7725493913391,1429.69,353.5376481740173,1,0,12,5,12,7,0
11568,711.0100000000003,-46458.797198101056,224.35000000000008,-12381.073157964196,0,0,1,1,1,1,0
11569,998.29,-937.1566556618018,224.05,-134.66745060866091,0,0,3,2,3,3,0
11570,3588.07,1293.9058937295374,2126.62,1347.7874631989707,5,1,13,3,13,7,0
11571,911.36,-325.7158858955621,438.72,-359.1766682521115,0,0,1,1,1,1,0
11572,350.01,-8.707450608660906,350.01,-8.707450608660906,0,0,3,2,3,3,0
11573,296.0,-62.7174506086609,296.0,-62.7174506086609,0,0,1,1,1,1,0
11574,82.32,-276.3974506086609,4365.23,-629.6122889453344,1,0,46,30,43,13,0
11575,13814.4,12138.144896460984,4700.37,2164.8205926251685,1,0,15,10,17,8,0
11576,85.42,-712.4766682521115,2904.96,-1650.703071301884,1,0,23,18,8,2,1
11577,714.6300000000005,-46813.89464870972,857.64,-3193.2409768442653,3,1,20,11,19,12,0
11578,46.75,-311.9674506086609,2615.1600000000008,179.1364911110404,3,2,22,12,20,12,0
11579,1980.0,1262.5650987826782,4581.06,2465.625678817537,0,0,9,6,9,5,0
11580,718.2500000000005,-47168.99209931838,227.97000000000008,-12736.170608572857,0,0,1,1,1,1,0
11581,1188.97,-326.36156946943316,661.6199999999999,-136.27666825211156,0,0,6,5,5,5,0
11582,721.8700000000005,-47524.08954992704,82.64000000000001,-9016.070418912379,3,1,9,6,6,5,0
11583,2743.4,1166.6707949468594,278.1,-500.73253680102926,0,0,2,2,2,2,0
11584,17.0,-341.7174506086609,2632.42,338.25589372953743,3,1,14,8,14,10,0
11585,728.4400000000005,-47876.2370005357,234.54000000000008,-13088.318059181518,0,0,1,1,1,1,0
11586,1204.05,486.6150987826782,1963.05,825.5000125903099,0,0,9,7,11,7,0
11587,2.92,-355.7974506086609,2.92,-355.7974506086609,1,1,25,10,26,14,0
11588,4565.0,2988.27079494686,339.48,-439.35253680102926,2,2,6,5,6,6,0
11589,2430.9500000000007,-1397.6098071909776,348.88,-9.837450608660902,0,0,3,1,3,3,0
11590,3506.2700000000004,1929.5407949468595,937.77,-218.8441188607724,0,0,8,4,8,7,0
11591,1409.36,611.4633317478887,388.3,29.58254939133911,1,0,10,3,10,6,0
11592,2609.03,-1578.2472577996384,1924.09,1145.2574631989708,0,0,4,4,3,4,0
11593,2329.24,-866.5519142389068,29.12,-688.3149012173218,0,0,6,3,6,4,0
11594,20.0,-338.7174506086609,39.91,-677.5249012173218,1,1,3,3,3,2,0
11595,732.0600000000005,-48231.334451144365,3118.4799999999987,-9815.511228199144,1,0,11,8,7,6,0
11596,5151.49,2309.2327645151113,167.0,-201.1054636937648,0,0,2,1,2,2,0
11597,302.63,-1383.0131166241165,100.63,-706.6546813372154,0,0,3,1,3,3,0
11598,733.8,-1310.5605672327777,1095.24,368.4170856975744,0,0,4,3,4,3,0
11599,7.37,-360.7354636937648,7.37,-360.7354636937648,0,0,3,3,3,3,0
11600,67.7,-300.4054636937648,2593.4,351.24551622814107,3,1,15,9,15,11,0
11601,823.15,-1589.3160309265425,279.89,-886.1121319458763,0,0,6,5,6,6,0
11602,5273.46,2063.0973008213464,121.97,-246.1354636937648,2,2,15,9,17,8,0
11603,956.36,229.5370856975743,3422.6800000000007,580.4227645151112,2,2,23,13,16,14,0
11604,89.98,-278.12546369376474,89.98,-278.12546369376474,1,1,4,3,4,1,0
11605,843.15,-1937.421494620307,20.0,-348.1054636937648,0,0,2,2,2,2,0
11606,1515.69,-367.74703316319807,801.6800000000002,74.85708569757435,0,0,43,6,41,19,0
11607,17.7,-350.4054636937648,2470.0,-372.2572354848889,1,0,45,26,43,13,0
11608,5733.93,2155.461837127581,460.47,92.36453630623528,0,0,2,2,2,2,0
11609,36.0,-332.1054636937648,36.0,-332.1054636937648,0,0,1,1,1,1,0
11610,366.8,-1686.9485803178816,164.8,-1010.5901450309801,0,0,3,1,3,3,0
11611,2370.9,1644.077085697574,29.42,-777.8646813372154,0,0,8,4,8,7,0
11612,333.0900000000001,-393.7329143024257,1368.62,202.61786805412373,1,1,12,6,13,10,0
11613,1318.07,949.9645363062352,2913.01,509.9319821585617,0,0,21,13,19,13,0
11614,73.26,-662.9509273875295,2525.56,-684.8026991786537,1,0,45,26,43,13,0
11615,57.15,-310.9554636937648,883.8399999999998,-1519.2380178414387,1,0,22,18,6,2,1
11616,1952.52,-1248.45468609355,35.12,-332.9854636937648,0,0,5,4,4,3,0
11617,1708.0,1339.8945363062353,1708.0,1339.8945363062353,0,0,3,2,3,3,0
11618,910.35,-2238.326958314072,114.1,-612.7229143024258,0,0,3,2,3,3,0
11619,911.75,-2605.0324220078364,1.4,-366.7054636937648,0,0,1,1,1,1,0
11620,80.0,-727.2846813372154,80.0,-727.2846813372154,0,0,4,2,4,4,0
11621,1214.31,119.38162200380951,341.75,-385.0729143024257,2,1,4,3,4,3,0
11622,234.35,-133.75546369376477,753.97,-53.31468133721538,1,1,8,3,7,7,0
11623,6173.730000000001,2227.156373433817,1101.4199999999996,-64.58213194587631,0,0,7,6,6,6,0
11624,327.85,-40.255463693764746,327.85,-40.255463693764746,0,0,10,5,10,8,0
11625,956.51,-2928.377885701601,383.26,-343.56291430242567,2,2,6,5,6,6,0
11626,2651.95,1557.0216220038094,310.47,-864.9201450309803,0,0,8,4,8,7,0
11627,32.620000000000005,-1572.5613495893267,583.17,-1102.4731166241163,0,0,8,7,7,4,0
11628,518.0,149.89453630623527,909.4,102.1153186627846,0,0,5,5,5,5,0
11629,509.9,-1014.8195825545372,29.9,-338.2054636937648,0,0,2,1,2,2,0
11630,492.48,-234.3429143024256,372.43,4.324536306235244,1,1,5,4,5,4,0
11631,919.65,-973.175046248302,531.72,-204.49092738752952,2,2,15,10,17,8,0
11632,260.15,-107.95546369376478,260.15,-107.95546369376478,2,1,3,2,3,1,0
11633,368.6,-2053.2540440116463,1.8,-366.3054636937648,0,0,1,1,1,1,0
11634,421.4,53.294536306235216,1320.53,74.06610101933398,1,0,9,6,9,5,0
11635,334.69,-392.1329143024257,271.65,-96.45546369376478,0,0,4,3,4,3,0
11636,41.12000000000001,-1932.1668132830914,308.5,-498.7846813372154,1,1,3,3,3,3,0
11637,6227.8600000000015,1913.180909740052,54.13,-313.9754636937648,0,0,4,2,4,4,0
11638,529.89,161.78453630623522,529.89,161.78453630623522,0,0,1,1,1,1,0
11639,333.5700000000001,-14753.263811737037,28.960000000000004,-2861.480491042575,3,1,9,5,6,5,0
11640,337.1900000000001,-15129.062148518988,3.62,-375.798336781949,1,0,4,3,4,4,0
11641,340.9300000000001,-15504.740485300936,3.74,-375.678336781949,0,0,3,2,2,3,0
11642,351.88000000000017,-15873.208822082883,19.45,-728.0738004757138,1,1,4,4,3,3,0
11643,3343.64,406.2594435319056,21.27,-358.148336781949,1,0,4,2,4,4,0
11644,358.50000000000017,-16246.007158864832,13.36,-724.7757873906097,0,0,2,1,3,3,0
11645,467.82000000000016,-16516.10549564678,198.88,-1615.4081392165924,2,1,18,11,16,11,0
11646,471.44000000000017,-16891.903832428732,202.5,-1991.2064759985415,2,1,18,11,16,11,0
11647,237.54,-1218.0306886079318,155.57999999999996,-941.2732379992708,0,0,1,1,1,1,1
11648,475.0600000000002,-17267.702169210683,10.86,-1085.9932379992708,0,0,2,1,2,2,0
11649,478.6800000000002,-17643.500505992633,32.580000000000005,-3237.278827824524,3,1,9,5,6,5,0
11650,485.3000000000001,-18016.298842774584,20.48,-1435.0906886079315,1,0,11,7,7,6,0
11651,489.0400000000001,-18391.97717955653,3.74,-375.678336781949,1,1,6,5,6,6,0
11652,80.0,-667.5238004757138,80.0,-667.5238004757138,0,0,4,2,4,4,0
11653,210.09,-545.3406719439309,174.97,-212.35520825016636,0,0,3,2,3,3,0
11654,1612.98,489.44386436230417,1338.23,950.9047917498336,1,1,9,4,10,8,0
11655,503.24,-639.5158801940975,328.27,-427.1606719439311,0,0,5,3,4,3,0
11656,522.78,135.45479174983365,522.78,135.45479174983365,1,0,10,7,9,5,0
11657,83.96,-682.7835450321153,41.98,-345.3452082501663,1,1,15,9,15,10,0
11658,565.91,-964.1710884442638,62.67,-324.6552082501663,0,0,2,1,2,2,0
11659,38.4,-346.455958319836,38.4,-346.455958319836,1,0,22,18,6,2,1
11660,162.76000000000005,-4395.697662921274,3.67,-381.1859583198359,0,0,8,7,7,4,0
11661,166.43,-4776.883621241111,3.67,-381.1859583198359,0,0,8,3,8,6,0
11662,170.05,-5158.1195795609465,3.62,-381.2359583198359,1,1,4,4,4,3,0
11663,173.67000000000004,-5539.355537880781,3.62,-381.2359583198359,1,0,3,1,3,2,0
11664,112.68,-272.1759583198359,112.68,-272.1759583198359,0,0,9,6,9,5,0
11665,152.73,-232.1259583198359,152.73,-232.1259583198359,3,0,15,7,13,10,0
11666,177.29000000000005,-5920.591496200616,3.62,-381.2359583198359,1,1,8,4,8,8,0
11667,300.0,-84.8559583198359,300.0,-84.8559583198359,1,1,7,4,7,6,0
11668,269.95,-114.90595831983593,269.95,-114.90595831983593,0,0,7,3,7,6,0
11669,183.91000000000003,-6298.827454520453,10.24,-759.4719166396718,1,1,8,4,8,8,0
11670,175.0,-209.85595831983588,175.0,-209.85595831983588,0,0,3,1,3,3,0
11671,1708.0,1323.144041680164,1708.0,1323.144041680164,0,0,3,2,3,3,0
11672,290.0,-94.8559583198359,290.0,-94.8559583198359,1,0,12,5,11,7,0
11673,187.76,-6679.833412840289,3.85,-381.0059583198359,0,0,1,1,1,1,0
11674,223.6,-161.2559583198359,223.6,-161.2559583198359,3,1,7,3,6,4,0
11675,102.1,-282.75595831983594,102.1,-282.75595831983594,0,0,3,1,5,2,0
11676,41.88,-342.9759583198359,41.88,-342.9759583198359,0,0,3,1,3,3,0
11677,191.38,-7061.069371160124,13.86,-1140.7078749595078,1,1,8,4,8,8,0
11678,438.38,53.52404168016409,438.38,53.52404168016409,4,0,8,1,7,3,0
11679,181.92,-202.9359583198359,181.92,-202.9359583198359,1,1,10,5,10,8,0
11680,305.25,-79.6059583198359,305.25,-79.6059583198359,0,0,1,1,1,1,0
11681,790.0,405.1440416801641,790.0,405.1440416801641,1,0,6,4,6,5,0
11682,775.0,390.1440416801641,775.0,390.1440416801641,0,0,6,4,6,4,0
11683,230.39,-7406.915329479961,151.95,-991.742631883734,2,1,18,11,16,11,0
11684,44.92,-339.9359583198359,44.92,-339.9359583198359,0,0,14,7,12,6,0
11685,234.01,-7788.1512877997975,17.48,-1521.9438332793436,1,1,8,4,8,8,0
11686,396.0,11.144041680164094,1734.23,962.0488334299977,1,1,9,4,11,8,0
11687,237.5,-147.3559583198359,237.5,-147.3559583198359,1,0,5,2,5,4,0
11688,16.96,-367.89595831983587,16.96,-367.89595831983587,3,2,5,3,5,2,0
11689,69.75,-315.1059583198359,69.75,-315.1059583198359,1,0,18,6,16,9,0
11690,139.04,-245.8159583198359,139.04,-245.8159583198359,0,0,6,5,6,5,0
11691,1995.5,1610.6440416801638,1995.5,1610.6440416801638,1,1,2,1,2,2,0
11692,3.87,-380.9859583198359,3.87,-380.9859583198359,0,0,9,7,8,6,0
11693,258.68,-511.0319166396718,146.0,-238.85595831983588,0,0,6,4,4,3,0
11694,10.32,-374.5359583198359,10.32,-374.5359583198359,0,0,15,14,14,11,0
11695,237.68,-8169.337246119632,7.29,-762.4219166396717,1,0,3,1,3,2,0
11696,6.38,-378.4759583198359,6.38,-378.4759583198359,0,0,13,5,7,3,0
11697,225.63,-159.2259583198359,748.41,-23.771166570002265,2,1,11,8,9,5,0
11698,195.0,-189.85595831983588,195.0,-189.85595831983588,1,1,2,2,2,2,0
11699,2122.5,1737.6440416801638,2122.5,1737.6440416801638,0,0,6,3,6,4,0
11700,11.88,-372.9759583198359,11.88,-372.9759583198359,1,1,13,6,9,5,0
11701,381.9,-2.9559583198359287,381.9,-2.9559583198359287,1,0,45,23,43,13,0
11702,241.3,-8550.573204439468,10.24,-754.0342951017848,1,0,11,7,7,6,0
11703,91.44,-293.4159583198359,91.44,-293.4159583198359,1,1,3,2,3,2,0
11704,62.5,-322.3559583198359,62.5,-322.3559583198359,2,1,10,5,9,7,0
11705,13.09,-371.765958319836,13.09,-371.765958319836,1,1,1,1,1,1,0
11706,244.92,-8931.809162759304,13.86,-1135.2702534216207,1,0,11,7,7,6,0
11707,18.39,-366.4659583198359,18.39,-366.4659583198359,1,1,12,9,10,8,0
11708,248.54,-9313.04512107914,3.62,-381.2359583198359,0,0,1,1,1,1,0
11709,533.0,-236.7119166396718,470.5,85.6440416801641,0,0,2,1,2,2,0
11710,264.8,-120.05595831983591,264.8,-120.05595831983591,1,1,6,5,6,3,0
11711,75.0,-309.8559583198359,75.0,-309.8559583198359,1,1,2,1,1,1,0
11712,19.98,-364.8759583198359,401.88,-367.83191663967176,1,0,46,24,44,13,0
11713,252.39,-9694.051079398976,7.7,-762.0119166396718,0,0,1,1,1,1,0
11714,256.01,-10075.287037718812,21.1,-1903.1797915991795,1,1,8,4,8,8,0
11715,34.62,-350.2359583198359,34.62,-350.2359583198359,2,0,9,7,10,9,0
11716,533.25,148.3940416801641,533.25,148.3940416801641,2,2,16,8,15,8,0
11717,291.3,-93.55595831983591,291.3,-93.55595831983591,1,1,26,21,23,12,0
11718,150.0,-234.85595831983588,168.39,-601.3219166396718,1,1,13,10,11,8,0
11719,262.63,-10453.522996038648,13.24,-751.0342951017848,0,0,1,1,2,2,0
11720,350.0,-419.71191663967176,350.0,-419.71191663967176,0,0,3,1,3,3,0
11721,1146.94,762.0840416801642,1146.94,762.0840416801642,0,0,2,1,2,1,0
11722,125.94,-1025.6595033519513,83.96,-688.2211665700023,1,1,15,9,15,10,0
11723,452.45,67.59404168016408,452.45,67.59404168016408,1,0,2,1,2,1,0
11724,230.0,-154.8559583198359,230.0,-154.8559583198359,1,1,4,2,4,4,0
11725,34.77,-350.08595831983587,34.77,-350.08595831983587,1,1,4,3,5,4,0
11726,250.0,-134.8559583198359,250.0,-134.8559583198359,0,0,8,7,8,2,0
11727,45.01,-339.8459583198359,335.01,-434.70191663967177,1,0,12,5,11,7,0
11728,30.0,-354.8559583198359,500.5,-269.2119166396718,0,0,3,2,3,3,0
11729,23.0,-361.8559583198359,23.0,-361.8559583198359,0,0,8,6,7,5,0
11730,266.25,-10834.758954358484,11.32,-1143.2478749595075,0,0,1,1,1,1,0
11731,51.3,-333.5559583198359,51.3,-333.5559583198359,3,2,21,10,20,12,0
11732,95.59,-289.26595831983593,95.59,-289.26595831983593,0,0,0,0,1,1,0
11733,407.7,-362.01191663967177,365.82,-19.035958319835913,0,0,6,4,6,4,0
11734,98.0,-286.8559583198359,98.0,-286.8559583198359,1,1,6,3,8,5,0
11735,5.63,-379.2259583198359,5.63,-379.2259583198359,3,2,5,4,5,3,0
11736,60.36,-324.4959583198359,60.36,-324.4959583198359,1,0,7,4,6,5,0
11737,270.62,-11215.24491267832,156.32,-1372.2285902035699,2,1,18,11,16,11,0
11738,580.0,195.14404168016412,580.0,195.14404168016412,0,0,4,2,5,4,0
11739,274.24,-11596.480870998157,3.62,-381.2359583198359,3,2,7,4,7,4,0
11740,59.84,-325.01595831983593,59.84,-325.01595831983593,1,0,5,3,5,3,0
11741,37.26,-347.5959583198359,537.76,-616.8078749595078,0,0,4,3,4,4,0
11742,310.2,-74.65595831983592,575.0,-194.7119166396718,1,1,6,5,7,3,0
11743,33.38,-736.3319166396718,183.38,-971.1878749595078,1,1,13,10,11,8,0
11744,277.91,-11977.666829317994,7.34,-762.3719166396718,0,0,8,7,7,4,0
11745,8.26,-761.4519166396718,542.15,-997.2738332793435,0,0,5,4,5,5,0
11746,281.5300000000001,-12358.902787637828,24.72,-2284.4157499190155,1,1,8,4,8,8,0
11747,700.0,-454.56787495950766,700.0,-454.56787495950766,0,0,3,1,3,3,0
11748,9.26,-375.5959583198359,551.41,-1372.8697915991795,0,0,6,5,6,6,0
11749,78.41,-306.4459583198359,1225.35,455.6380833603282,0,0,2,2,2,1,0
11750,888.21,503.354041680164,888.21,503.354041680164,0,0,7,5,8,6,0
11751,285.1500000000001,-12740.138745957664,14.94,-1524.4838332793436,0,0,1,1,1,1,0
11752,2299.9500000000007,1530.2380833603283,2299.9500000000007,1530.2380833603283,1,1,26,21,23,12,0
11753,289.00000000000006,-13121.1447042775,18.790000000000006,-1905.4897915991794,0,0,1,1,1,1,0
11754,292.62000000000006,-13502.380662597336,28.340000000000003,-2665.651708238852,1,1,8,4,8,8,0
11755,296.24000000000007,-13883.616620917173,31.960000000000004,-3046.887666558687,1,1,8,4,8,8,0
11756,169.0,-215.85595831983588,169.0,-215.85595831983588,0,0,2,0,3,3,0
11757,326.0,-58.85595831983591,727.88,-426.68787495950767,1,0,46,24,44,13,0
11758,387.0,2.1440416801640936,692.25,-77.46191663967181,0,0,2,2,2,2,0
11759,350.0,-34.855958319835906,350.0,-34.855958319835906,0,0,12,7,12,10,0
11760,7.06,-377.7959583198359,7.06,-377.7959583198359,0,0,1,1,1,1,0
11761,815.0,45.28808336032819,620.0,235.14404168016412,0,0,4,2,3,3,0
11762,299.86000000000007,-14264.852579237007,35.58000000000001,-3428.123624878523,1,1,8,4,8,8,0
11763,303.48000000000013,-14646.088537556843,10.91,-1143.6578749595074,1,0,3,1,3,2,0
11764,99.0,-285.8559583198359,282.38,-1257.0438332793435,1,1,13,10,11,8,0
11765,307.2800000000001,-15027.14449587668,39.38,-3809.1795831983586,1,1,8,4,8,8,0
11766,151.66,-233.19595831983588,151.66,-233.19595831983588,0,0,3,2,2,3,0
11767,1160.89,391.17808336032823,1239.3000000000004,84.73212504049229,0,0,2,2,2,1,0
11768,350.0,-419.71191663967176,350.0,-419.71191663967176,0,0,8,7,8,2,0
11769,325.68000000000006,-15393.600454196514,22.02,-747.6919166396718,3,2,7,4,7,4,0
11770,329.30000000000007,-15774.83641251635,43.0,-4190.415541518195,1,1,8,4,8,8,0
11771,119.81,-649.9019166396719,119.81,-649.9019166396719,0,0,3,1,5,2,0
11772,333.10000000000014,-16155.892370836184,46.8,-4571.471499838031,1,1,8,4,8,8,0
11773,415.09,30.23404168016407,415.09,30.23404168016407,3,2,19,14,20,13,0
11774,685.71,-86.47116657000225,911.34,-245.69712488983814,2,1,11,8,9,5,0
11775,317.0,-67.8559583198359,1044.88,-494.54383327934363,2,1,47,25,45,14,0
11776,65.5,-319.3559583198359,855.5,85.78808336032819,1,0,7,5,7,6,0
11777,167.09,-602.6219166396718,15.43,-369.4259583198359,0,0,10,8,13,5,0
11778,336.9500000000001,-16536.898329156018,22.640000000000004,-2286.4957499190155,0,0,1,1,1,1,0
11779,1010.0,-144.56787495950772,198.74,-565.5342951017849,0,0,4,3,3,4,0
11780,129.91,-639.8019166396717,1154.8100000000004,-769.4697915991795,2,1,47,25,45,14,0
11781,78.0,-691.7119166396718,55.0,-329.8559583198359,3,2,10,5,8,9,0
11782,868.48,98.76808336032819,632.98,-136.7319166396718,1,0,19,7,17,10,0
11783,144.98,-239.8759583198359,144.98,-239.8759583198359,1,1,7,5,7,3,0
11784,69.65,-315.2059583198359,69.65,-315.2059583198359,1,1,1,1,1,1,0
11785,150.0,-234.85595831983588,150.0,-234.85595831983588,0,0,5,3,4,3,0
11786,340.6200000000001,-16918.084287475856,14.58,-1524.8438332793435,1,0,3,1,3,2,0
11787,13.09,-371.765958319836,26.18,-743.531916639672,1,1,1,1,1,1,0
11788,344.9900000000002,-17298.570245795694,27.010000000000005,-2666.9817082388518,0,0,1,1,1,1,0
11789,459.25,74.3940416801641,459.25,74.3940416801641,0,0,9,5,9,6,0
11790,155.6,-229.25595831983588,155.6,-229.25595831983588,0,0,6,4,6,5,0
11791,348.6100000000001,-17679.80620411553,17.48,-1516.5062117414566,1,0,11,7,7,6,0
11792,352.23000000000013,-18061.04216243537,30.63000000000001,-3048.217666558687,0,0,1,1,1,1,0
11793,355.85000000000014,-18442.278120755207,50.42,-4952.707458157866,1,1,8,4,8,8,0
11794,26.82,-358.0359583198359,26.82,-358.0359583198359,2,0,7,2,9,7,0
11795,242.22,-142.6359583198359,1976.45,819.4128751101617,1,1,9,5,11,8,0
11796,207.0,-177.85595831983588,207.0,-177.85595831983588,0,0,7,3,7,6,0
11797,359.47000000000014,-18823.514079075045,54.03999999999999,-5333.943416477702,1,1,8,4,8,8,0
11798,363.09000000000015,-19204.75003739488,57.65999999999999,-5715.179374797538,1,1,8,4,8,8,0
11799,366.71000000000015,-19585.98599571472,18.2,-1906.0797915991793,1,0,3,1,3,2,0
11800,142.53,-242.3259583198359,142.53,-242.3259583198359,0,0,3,2,3,3,0
11801,370.38000000000017,-19967.171954034555,21.87,-2287.2657499190154,1,0,3,1,3,2,0
11802,377.00000000000017,-20345.407912354392,64.27999999999999,-6093.415333117374,1,1,8,4,8,8,0
11803,77.07,-307.7859583198359,77.07,-307.7859583198359,0,0,1,1,1,1,0
11804,380.6200000000002,-20726.64387067423,3.62,-381.2359583198359,0,0,5,3,5,5,0
11805,384.2400000000002,-21107.879828994068,67.89999999999999,-6474.651291437211,1,1,8,4,8,8,0
11806,388.04000000000013,-21488.935787313905,34.43000000000001,-3429.273624878523,0,0,1,1,1,1,0
11807,89.95,-294.9059583198359,89.95,-294.9059583198359,2,2,4,3,4,2,0
11808,1757.22,1372.364041680164,1757.22,1372.364041680164,1,1,2,2,2,2,0
11809,495.9,111.04404168016407,495.9,111.04404168016407,0,0,1,1,1,1,0
11810,391.84000000000015,-21869.991745633746,71.69999999999997,-6855.707249757044,1,1,8,4,8,8,0
11811,469.33,-300.38191663967183,408.97,24.11404168016412,0,0,7,4,6,3,0
11812,395.46000000000015,-22251.22770395358,25.49,-2668.5017082388517,1,0,3,1,3,2,0
11813,399.08000000000015,-22632.463662273418,75.32,-7236.943208076881,1,1,8,4,8,8,0
11814,402.75000000000017,-23013.649620593253,7.29,-762.4219166396717,0,0,1,1,1,1,0
11815,406.3700000000002,-23394.88557891309,78.94,-7618.179166396718,1,1,8,4,8,8,0
11816,138.2,-246.6559583198359,229.64,-540.0719166396718,1,1,3,3,3,2,0
