,cardnum_amount_sum_3,cardnum_amount_week_diff_sum_3,merchantnum_amount_sum_3,cardnum_amount_month_diff_sum_3,cardnum_amount_sum_7,cardnum_amount_week_diff_max_3,merchantnum_amount_week_diff_sum_3,merchantnum_amount_month_diff_sum_3,cardnum_amount_week_diff_sum_1,merchantnum_amount_max_3,cardnum_amount_month_diff_max_3,cardnum_amount_max_3,merchantnum_amount_week_diff_max_3,merchantnum_amount_month_diff_max_3,merchantnum_amount_month_diff_sum_7,cardnum_merchantnum_30,cardnum_amount_week_diff_max_1,merchantnum_amount_sum_7,merchantnum_amount_week_diff_max_1,cardnum_amount_month_diff_sum_7,Fraud
9676,14.46,-764.3725368010292,6628.499999999996,-786.2939152416358,39.24,-352.8674506086609,-44771.03154877289,-40615.980999256506,-352.8674506086609,249.9,-391.7669576208177,8.61,-170.21508619236837,-150.47695762081784,-45350.45623643122,4,-352.8674506086609,9100.81,-352.8674506086609,-1562.2678304832714,0
9677,764.2900000000002,-2210.4386250182824,764.06,-2038.3487033457252,3155.99,162.07491380763167,-28141.306597432947,-25660.819202973973,-355.0974506086609,84.5,181.8130423791822,582.19,-354.6792176434506,-315.8769576208178,-57248.70755836432,22,-355.0974506086609,3608.5899999999947,-355.0974506086609,-3650.4182795539036,0
9678,6.62,-352.0974506086609,770.68,-393.75695762081773,13.24,-352.0974506086609,-28493.40404804161,-26054.5761605948,-352.0974506086609,84.5,-393.75695762081773,6.62,-352.0974506086609,-315.8769576208178,-57642.46451598515,2,-352.0974506086609,3615.2099999999946,-352.0974506086609,-787.5139152416357,0
9679,3763.16,1666.789810268619,2121.24,1761.2752118959106,4562.82,1753.2825493913392,1323.343331747889,1320.4860847583645,1753.2825493913392,2112.0,1711.6230423791822,2112.0,1753.2825493913392,1711.6230423791822,1320.4860847583645,10,1753.2825493913392,2121.24,1753.2825493913392,1760.181296654275,0
9680,714.6800000000002,-1362.6260582802988,851.37,-1287.2047881040894,1127.13,81.0149138076316,-2085.2303621161177,-1951.268703345725,-320.55745060866093,501.13,100.75304237918215,501.13,81.0149138076316,100.75304237918215,-2340.3495762081784,10,-320.55745060866093,1663.4199999999996,-320.55745060866093,-1275.131745724907,0
9681,144.35,-214.3674506086609,395.7,-256.02695762081777,159.79999999999995,-214.3674506086609,-402.1966682521115,-405.05391524163565,-214.3674506086609,251.35,-256.02695762081777,144.35,-187.82921764345062,-149.02695762081785,-405.05391524163565,5,-214.3674506086609,395.7,-214.3674506086609,-1041.3308728624534,0
9682,1475.48,276.5323770066024,129.75,274.3491271375465,1622.08,393.2349138076317,-228.9674506086609,-270.62695762081785,-228.9674506086609,129.75,412.97304237918223,813.35,-228.9674506086609,-270.62695762081785,-270.62695762081785,7,-228.9674506086609,129.75,-228.9674506086609,-379.8047881040892,0
9683,30.84,-686.5949012173218,30.84,-769.9139152416358,30.84,-342.8474506086609,-686.5949012173218,-769.9139152416358,-686.5949012173218,15.87,-384.50695762081773,15.87,-342.8474506086609,-384.50695762081773,-769.9139152416358,1,-342.8474506086609,30.84,-342.8474506086609,-769.9139152416358,0
9684,167.0,-191.7174506086609,167.0,-233.37695762081782,167.0,-191.7174506086609,-191.7174506086609,-233.37695762081782,-191.7174506086609,167.0,-233.37695762081782,167.0,-191.7174506086609,-233.37695762081782,-233.37695762081782,6,-191.7174506086609,167.0,-191.7174506086609,-233.37695762081782,0
9685,675.39,316.6725493913391,675.39,275.01304237918214,675.39,316.6725493913391,316.6725493913391,275.01304237918214,316.6725493913391,675.39,275.01304237918214,675.39,316.6725493913391,275.01304237918214,-367.66087286245363,2,316.6725493913391,833.47,316.6725493913391,275.01304237918214,0
9686,72.0,-286.7174506086609,285.38,-328.3769576208178,189.03,-286.7174506086609,-493.4525368010293,-515.3739152416357,-286.7174506086609,213.38,-328.3769576208178,72.0,-206.73508619236839,-186.99695762081782,-1127.1626185873606,4,-286.7174506086609,2476.23,-286.7174506086609,-611.7239152416357,0
9687,1840.38,641.4323770066022,938.37,639.2491271375465,2849.21,765.8849138076317,-699.7568406368483,-663.1378304832715,-349.3374506086609,517.4,785.6230423791823,1186.0,97.28491380763158,117.02304237918213,-472.2656609665429,21,-349.3374506086609,2730.75,-349.3374506086609,1247.7021695167284,0
9688,11.37,-347.3474506086609,11.37,-389.00695762081773,11.37,-347.3474506086609,-347.3474506086609,-389.00695762081773,-347.3474506086609,11.37,-389.00695762081773,11.37,-347.3474506086609,-389.00695762081773,-389.00695762081773,4,-347.3474506086609,11.37,-347.3474506086609,-389.00695762081773,0
9689,564.75,206.0325493913391,564.75,164.37304237918215,564.75,206.0325493913391,206.0325493913391,164.37304237918215,206.0325493913391,564.75,164.37304237918215,564.75,206.0325493913391,164.37304237918215,164.37304237918215,1,206.0325493913391,564.75,206.0325493913391,164.37304237918215,0
9690,1689.76,891.8633317478885,177.32,889.0060847583643,1689.76,1101.5807823565494,-620.5766682521115,-623.4339152416358,-209.7174506086609,149.0,1140.383042379182,1540.76,-209.7174506086609,-251.37695762081782,-1016.6108728624536,11,-209.7174506086609,184.52,-209.7174506086609,889.0060847583643,0
9691,785.3100000000002,-2548.1360756269432,6649.519999999998,-2417.705660966543,3177.01,162.07491380763167,-45108.72899938155,-40995.337956877316,-692.7949012173218,249.9,181.8130423791822,582.19,-170.21508619236837,-150.47695762081784,-45729.81319405204,22,-337.6974506086609,9121.830000000002,-337.6974506086609,-4029.7752371747215,0
9692,597.06,-200.8366682521115,398.01,-203.6939152416357,597.06,39.292549391339094,39.292549391339094,-2.366957620817857,39.292549391339094,398.01,-2.366957620817857,398.01,39.292549391339094,-2.366957620817857,-2.366957620817857,2,39.292549391339094,398.01,39.292549391339094,-203.6939152416357,0
9693,899.0100000000001,-2793.153526235604,6763.2199999999975,-2704.3826185873613,3290.71,162.07491380763167,-45353.74644999021,-41282.01491449814,-937.8123518259828,249.9,181.8130423791822,582.19,-170.21508619236837,-150.47695762081784,-46016.490151672864,22,-245.01745060866088,9235.530000000002,-245.01745060866088,-4316.452194795539,0
9694,726.5999999999998,-1388.8343211824633,35.27,-1275.284788104089,819.76,150.73078235654938,-323.4474506086609,-365.1069576208178,-323.4474506086609,35.27,189.5330423791821,589.91,-323.4474506086609,-365.1069576208178,-769.2378304832713,9,-323.4474506086609,832.27,-323.4474506086609,-2383.255660966543,0
9695,152.77,-205.9474506086609,152.77,-247.60695762081784,202.67,-205.9474506086609,-205.9474506086609,-247.60695762081784,-205.9474506086609,152.77,-247.60695762081784,152.77,-205.9474506086609,-247.60695762081784,-247.60695762081784,5,-205.9474506086609,152.77,-205.9474506086609,-598.0839152416357,0
9696,885.02,106.1874631989707,387.0,84.2660847583643,885.02,77.9049138076316,28.282549391339106,-13.376957620817848,28.282549391339106,387.0,97.64304237918213,498.02,28.282549391339106,-13.376957620817848,-13.376957620817848,2,28.282549391339106,387.0,28.282549391339106,84.2660847583643,0
9697,174.14,-623.7566682521115,286.38,-626.6139152416357,504.71,-265.5774506086609,-492.4525368010293,-514.3739152416357,-265.5774506086609,193.24,-307.2369576208178,93.14,-226.8750861923684,-207.13695762081784,-514.3739152416357,19,-265.5774506086609,286.38,-265.5774506086609,-1497.1747881040894,0
9698,995.97,637.2525493913391,1258.96,595.5930423791823,995.97,637.2525493913391,60.012377006602385,57.82912713754649,637.2525493913391,995.97,595.5930423791823,995.97,637.2525493913391,595.5930423791823,-488.80478810408914,1,637.2525493913391,1513.08,637.2525493913391,595.5930423791823,0
9699,769.8,-28.096668252111503,486.5,-30.953915241635684,3950.21,127.78254939133909,127.78254939133909,86.12304237918215,127.78254939133909,486.5,86.12304237918215,486.5,127.78254939133909,86.12304237918215,86.12304237918215,14,127.78254939133909,486.5,127.78254939133909,1547.9482542750927,0
9700,1899.95,1102.0533317478883,1790.0,1099.1960847583643,1899.95,1431.2825493913392,1431.2825493913392,1389.6230423791822,1431.2825493913392,1790.0,1389.6230423791822,1790.0,1431.2825493913392,1389.6230423791822,1389.6230423791822,4,1431.2825493913392,1790.0,1431.2825493913392,1099.1960847583643,0
9701,2674.1800000000007,1116.5149263979415,833.8,1072.6721695167284,3683.01,765.8849138076317,475.0825493913391,433.4230423791821,125.74509878267817,833.8,785.6230423791823,1186.0,475.0825493913391,433.4230423791821,433.4230423791821,22,475.0825493913391,833.8,475.0825493913391,1681.1252118959108,0
9702,1176.72,-480.47097208793053,5370.28,-424.7878304832714,2272.79,186.68078235654943,-2454.484150547321,-1836.5052371747213,-317.4874506086609,926.23,225.48304237918217,625.86,487.0507823565494,525.8530423791822,-1600.4961100371747,18,-317.4874506086609,6807.42,-317.4874506086609,-930.2256609665428,0
9703,431.35,-347.48253680102926,209.85,-369.4039152416357,431.35,-148.8674506086609,-148.8674506086609,-190.52695762081783,-148.8674506086609,209.85,-178.87695762081782,221.5,-148.8674506086609,-190.52695762081783,-190.52695762081783,5,-148.8674506086609,209.85,-148.8674506086609,-369.4039152416357,0
9704,397.18,-320.2549012173218,1594.87,-403.5739152416357,397.18,-0.5174506086609085,-2201.024665951937,-2008.5226185873605,-320.2549012173218,399.06,-42.17695762081786,358.2,-0.5174506086609085,-1.3169576208178455,-3037.551321933086,4,-0.5174506086609085,3368.4799999999987,-0.5174506086609085,-403.5739152416357,0
9705,2517.0,1738.1674631989706,2490.0,1716.2460847583645,2517.0,2131.282549391339,2131.282549391339,2089.623042379182,2131.282549391339,2490.0,2089.623042379182,2490.0,2131.282549391339,2089.623042379182,2089.623042379182,2,2131.282549391339,2490.0,2131.282549391339,1716.2460847583645,0
9706,10.36,-707.0749012173218,774.42,-790.3939152416358,16.98,-352.0974506086609,-28848.381498650277,-26451.21311821561,-707.0749012173218,84.5,-393.75695762081773,6.62,-352.0974506086609,-315.8769576208178,-58039.101473605966,2,-352.0974506086609,3618.9499999999935,-352.0974506086609,-1184.1508728624535,0
9707,453.41,94.69254939133913,621.4100000000002,53.03304237918218,453.41,94.69254939133913,-176.48666825211149,-179.3439152416357,94.69254939133913,453.41,53.03304237918218,453.41,94.69254939133913,53.03304237918218,-179.3439152416357,1,94.69254939133913,621.4100000000002,94.69254939133913,53.03304237918218,0
9708,2348.07,1569.237463198971,2076.8,1547.3160847583645,2348.07,1718.0825493913394,1718.0825493913394,1676.4230423791823,1718.0825493913394,2076.8,1676.4230423791823,2076.8,1718.0825493913394,1676.4230423791823,1676.4230423791823,4,1718.0825493913394,2076.8,1718.0825493913394,1547.3160847583645,0
9709,570.45,-5936.776497616969,126.0,-5435.204364312267,597.44,-232.7174506086609,-232.7174506086609,-274.37695762081785,-232.7174506086609,126.0,-274.37695762081785,126.0,-232.7174506086609,-274.37695762081785,-274.37695762081785,7,-232.7174506086609,126.0,-232.7174506086609,-5808.591321933085,0
9710,610.8,-626.2758858955619,1345.0,-590.3308728624536,610.8,172.2825493913391,547.1033317478884,544.2460847583643,172.2825493913391,814.0,130.62304237918215,531.0,374.8207823565494,413.6230423791822,544.2460847583643,7,172.2825493913391,1345.0,172.2825493913391,-590.3308728624536,0
9711,1797.53,999.6333317478886,12.08,996.7760847583644,1929.73,1346.2707823565495,-346.6374506086609,-388.2969576208178,-346.6374506086609,12.08,1385.0730423791822,1785.45,-346.6374506086609,-388.2969576208178,-388.2969576208178,7,-346.6374506086609,12.08,-346.6374506086609,328.2221695167287,0
9712,114.94,-1122.135885895562,250.88,-1086.1908728624537,650.7,-331.8974506086609,-3105.8354483084863,-2952.135660966543,-331.8974506086609,134.32,-315.8769576208178,84.5,-304.8592176434506,-266.05695762081785,-4062.3034914498144,12,-331.8974506086609,742.22,-331.8974506086609,-2952.6926185873604,0
9713,289.0,-69.7174506086609,289.0,-111.37695762081785,289.0,-69.7174506086609,-69.7174506086609,-111.37695762081785,-69.7174506086609,289.0,-111.37695762081785,289.0,-69.7174506086609,-111.37695762081785,-111.37695762081785,12,-69.7174506086609,289.0,-69.7174506086609,-111.37695762081785,0
9714,4334.940000000001,1837.5188555273328,2017.98,1932.678254275093,6699.73,1659.262549391339,1659.262549391339,1617.6030423791822,1659.262549391339,2017.98,1617.6030423791822,2017.98,1659.262549391339,1617.6030423791822,1617.6030423791822,47,1659.262549391339,2017.98,1659.262549391339,1895.2065085501856,0
9715,5210.25,3633.520794946859,4348.82,3608.742169516729,5519.990000000002,1676.8207823565494,1473.6172734675895,1546.181296654275,683.4550987826782,2049.89,1715.6230423791822,2116.0,1629.7749138076315,1649.513042379182,684.3795509293677,11,747.2525493913391,5889.280000000002,747.2525493913391,3117.7282542750927,0
9716,1179.6,-458.52684063684825,134.28,-421.9078304832713,2024.6,46.93078235654939,-583.1549012173218,-666.4739152416357,-342.5574506086609,118.12,85.73304237918218,486.11,-240.5974506086609,-282.2569576208178,-666.4739152416357,5,-342.5574506086609,134.28,-240.5974506086609,22.71521189591084,0
9717,284.46,-11913.032195530745,786.2199999999998,-10926.0948133829,1155.9100000000008,-320.1150861923684,-29195.29894925893,-26839.79007583643,-346.9174506086609,84.5,-300.3769576208178,100.0,-346.9174506086609,-315.8769576208178,-58427.6784312268,8,-346.9174506086609,3630.7499999999945,-346.9174506086609,-15659.922220074348,0
9718,1745.4,947.5033317478886,25.0,944.6460847583644,1820.4,1281.2207823565495,-333.7174506086609,-375.3769576208178,-333.7174506086609,25.0,1320.0230423791822,1720.4,-333.7174506086609,-375.3769576208178,-375.3769576208178,5,-333.7174506086609,25.0,-333.7174506086609,619.2691271375464,0
9719,780.58,-17.31666825211147,27.5,-20.17391524163565,780.58,313.90078235654937,-331.2174506086609,-372.8769576208178,-331.2174506086609,27.5,352.7030423791822,753.08,-331.2174506086609,-372.8769576208178,-372.8769576208178,3,-331.2174506086609,27.5,-331.2174506086609,-20.17391524163565,0
9720,59.0,-299.7174506086609,146.24,-341.3769576208178,59.0,-299.7174506086609,-1052.7076229933978,-1054.8908728624535,-299.7174506086609,59.0,-341.3769576208178,59.0,-299.7174506086609,-341.3769576208178,-1382.7678304832714,3,-299.7174506086609,218.74,-299.7174506086609,-341.3769576208178,0
9721,1399.57,620.7374631989708,1386.0,598.8160847583642,1399.57,1027.2825493913392,1027.2825493913392,985.6230423791823,1027.2825493913392,1386.0,985.6230423791823,1386.0,1027.2825493913392,985.6230423791823,985.6230423791823,3,1027.2825493913392,1386.0,1027.2825493913392,598.8160847583642,0
9722,450.41,-347.4866682521115,1008.43,-350.34391524163567,4671.33,78.94254939133913,-1508.0552759237494,-1393.831745724907,78.94254939133913,437.66,37.283042379182184,437.66,78.94254939133913,37.283042379182184,-1807.8765338289966,9,78.94254939133913,2596.2699999999995,78.94254939133913,2269.0682542750933,0
9723,176.67,-1419.123336504223,148.07999999999996,-1424.837830483271,712.4300000000002,-296.9874506086609,-630.7525368010292,-652.6739152416358,-628.8849012173217,86.35,-315.8769576208178,84.5,-296.9874506086609,-314.02695762081777,-652.6739152416358,13,-296.9874506086609,148.07999999999996,-296.9874506086609,-3291.339576208178,0
9724,331.32,-1623.190787112884,190.54,-1670.564788104089,867.08,-204.0674506086609,-1046.5358858955624,-1010.5908728624536,-832.9523518259829,154.65,-245.72695762081784,154.65,-204.0674506086609,-245.72695762081784,-1010.5908728624536,13,-204.0674506086609,190.54,-204.0674506086609,-3537.066533828996,0
9725,2232.48,1075.8658811392277,4643.799999999998,1031.3491271375465,2364.68,1346.2707823565495,2585.5580731707832,2641.9152118959105,-270.4049012173218,2310.49,1385.0730423791822,1785.45,1890.3749138076316,1910.1130423791822,2673.1765085501856,8,76.23254939133909,7477.699999999999,76.23254939133909,362.7952118959108,0
9726,252.63,-2741.1627564693645,799.0299999999999,-2550.0087033457253,292.63,-345.9074506086609,-29541.2063998676,-27227.357033457247,-345.9074506086609,84.5,-333.52695762081777,66.85,-345.9074506086609,-315.8769576208178,-58815.2453888476,1,-345.9074506086609,3643.5599999999945,-345.9074506086609,-6914.15523717472,0
9727,180.0,-178.7174506086609,180.0,-220.37695762081782,180.0,-178.7174506086609,-178.7174506086609,-220.37695762081782,-178.7174506086609,180.0,-220.37695762081782,180.0,-178.7174506086609,-220.37695762081782,-220.37695762081782,2,-178.7174506086609,180.0,-178.7174506086609,-220.37695762081782,0
9728,479.71,-299.12253680102924,1704.86,-321.0439152416357,559.66,-50.39508619236835,-2449.752116560598,-2298.9095762081784,-248.7274506086609,399.06,-30.656957620817817,369.72,-0.5174506086609085,-1.3169576208178455,-3327.9382795539036,12,-248.7274506086609,3478.469999999999,-0.5174506086609085,-641.4708728624536,0
9729,239.95,-538.8825368010292,49.95,-560.8039152416357,239.95,-230.11508619236838,-308.7674506086609,-350.4269576208178,-308.7674506086609,49.95,-210.37695762081782,190.0,-308.7674506086609,-350.4269576208178,-350.4269576208178,5,-308.7674506086609,49.95,-308.7674506086609,-560.8039152416357,0
9730,1376.26,597.4274631989706,77.9,575.5060847583643,1376.26,878.2449138076315,-280.81745060866086,-322.47695762081787,-280.81745060866086,77.9,897.9830423791819,1298.36,-280.81745060866086,-322.47695762081787,-322.47695762081787,4,-280.81745060866086,77.9,-280.81745060866086,575.5060847583643,0
9731,177.39,-620.5066682521115,1817.25,-623.3639152416357,177.39,-246.32745060866088,-2696.079567169259,-2586.896533828997,-246.32745060866088,399.06,-287.9869576208178,112.39,-0.5174506086609085,-1.3169576208178455,-3615.9252371747225,3,-246.32745060866088,3590.8599999999988,-0.5174506086609085,-623.3639152416357,0
