,Recordnum,Amount,Fraud
10551,94668,290.0,0
10552,94669,69.99,0
10553,94670,24.98,0
10554,94671,72.6,0
10555,94672,345.45,0
10556,94673,14.97,0
10557,94674,333.0,0
10558,94675,54.21,0
10559,94676,1019.96,0
10560,94677,4.37,0
10561,94678,233.56,0
10562,94679,44.24,0
10563,94680,225.28,0
10564,94681,1996.0,0
10565,94682,17.4,0
10566,94683,204.0,0
10567,94684,116.4,0
10568,94685,2000.0,0
10569,94686,1200.0,0
10570,94687,9.45,0
10571,94688,459.0,0
10572,94689,39.19,0
10573,94690,494.0,0
10574,94691,2145.0,0
10575,94692,6.62,0
10576,94693,79.0,0
10577,94694,30.93,0
10578,94695,46.95,0
10579,94696,683.76,0
10580,94697,13.78,0
10581,94698,8.99,0
10582,94699,940.0,0
10583,94700,2388.67,0
10584,94701,297.78,0
10585,94702,580.0,0
10586,94703,449.03,0
10587,94704,25.0,0
10588,94705,190.0,0
10589,94706,152.8,0
10590,94707,89.85,0
10591,94708,850.0,0
10592,94709,459.0,0
10593,94710,195.0,0
10594,94711,87.06,0
10595,94712,939.4,0
10596,94713,115.88,0
10597,94714,24.8,0
10598,94715,4.99,0
10599,94716,36.6,0
10600,94717,703.43,0
10601,94718,80.01,0
10602,94719,6.74,0
10603,94720,47.94,0
10604,94721,214.0,0
10605,94722,19.9,0
10606,94723,2054.17,0
10607,94724,55.23,0
10608,94725,716.9,0
10609,94726,36.4,0
10610,94727,2382.45,0
10611,94728,918.0,0
10612,94729,197.78,0
10613,94730,738.04,0
10614,94731,1100.0,0
10615,94732,88.2,0
10616,94733,365.0,0
10617,94734,8.5,0
10618,94735,1519.85,0
10619,94736,912.4,0
10620,94737,84.8,0
10621,94738,911.64,0
10622,94739,163.06,0
10623,94740,479.72,0
10624,94741,6.87,0
10625,94742,16.18,0
10626,94743,27.6,0
10627,94744,361.49,0
10628,94745,350.61,0
10629,94746,135.0,0
10630,94747,28.1,0
10631,94748,15.4,0
10632,94749,52.2,0
10633,94750,43.53,0
10634,94751,164.94,0
10635,94752,170.8,0
10636,94753,39.19,0
10637,94754,141.61,0
10638,94755,7.99,0
10639,94756,1749.73,0
10640,94757,258.7,0
10641,94758,48.7,0
10642,94759,447.0,0
10643,94760,848.4,0
10644,94761,355.12,0
10645,94762,1740.0,0
10646,94763,175.0,0
10647,94764,407.0,0
10648,94765,40.0,0
10649,94766,216.0,0
10650,94767,0.78,0
10651,94768,66.0,0
10652,94769,987.09,0
10653,94770,398.35,0
10654,94771,108.84,0
10655,94772,3.99,0
10656,94773,203.45,0
10657,94774,40.8,0
10658,94775,5.19,0
10659,94776,2200.0,0
10660,94777,49.99,0
10661,94778,8.34,0
10662,94779,103.07,0
10663,94780,289.03,0
10664,94781,344.5,0
10665,94782,58.79,0
10666,94783,16.18,0
10667,94784,303.75,0
10668,94785,124.0,0
10669,94786,1001.64,0
10670,94787,79.0,0
10671,94788,38.64,0
10672,94789,43.8,0
10673,94790,236.0,0
10674,94791,87.17,0
10675,94792,6.62,0
10676,94793,105.0,0
10677,94794,33.79,0
10678,94795,35.31,0
10679,94796,31.7,0
10680,94797,218.53,0
10681,94798,34.1,0
10682,94799,15.4,0
10683,94800,942.55,0
10684,94801,17.59,0
10685,94802,108.32,0
10686,94803,89.99,0
10687,94804,107.76,0
10688,94805,74.0,0
10689,94806,5.97,0
10690,94807,159.0,0
10691,94808,780.0,0
10692,94809,548.0,0
10693,94810,32.99,0
10694,94811,38.02,0
10695,94812,109.95,0
10696,94813,29.38,0
10697,94814,763.53,0
10698,94815,233.19,0
10699,94816,205.4,0
10700,94817,27.45,0
10701,94818,88.56,0
10702,94819,125.0,0
10703,94820,661.77,0
10704,94821,113.64,0
10705,94822,50.74,0
10706,94823,653.0,0
10707,94824,168.96,0
10708,94825,172.0,0
10709,94826,105.0,0
10710,94827,28.76,0
10711,94828,20.0,0
10712,94829,1616.35,0
10713,94830,68.0,0
10714,94831,182.51,0
10715,94832,300.0,0
10716,94833,85.5,0
10717,94834,563.2,0
10718,94835,138.27,0
10719,94836,663.3,0
10720,94837,216.75,0
10721,94838,27.6,0
10722,94839,400.0,0
10723,94840,88.6,0
10724,94841,299.99,0
10725,94842,84.5,0
10726,94843,63.5,0
10727,94844,259.67,0
10728,94845,62.0,0
10729,94846,222.51,0
10730,94847,203.0,0
10731,94848,87.06,0
10732,94849,12.79,0
10733,94850,10.2,0
10734,94851,11.4,0
10735,94852,23.1,0
10736,94853,787.8,0
10737,94854,1625.0,0
10738,94855,68.8,0
10739,94856,269.0,0
10740,94857,45.0,0
10741,94858,3.51,0
10742,94859,43.0,0
10743,94860,19.07,0
10744,94861,85.0,0
10745,94862,44.44,0
10746,94863,695.0,0
10747,94864,172.61,0
10748,94865,26.39,0
10749,94866,72.93,0
10750,94867,37.58,0
10751,94868,695.0,0
10752,94869,772.06,0
10753,94870,46.99,1
10754,94871,1184.0,0
10755,94872,95.04,0
10756,94873,512.75,0
10757,94874,320.0,0
10758,94875,107.95,0
10759,94876,83.75,0
10760,94877,221.56,0
10761,94878,369.0,0
10762,94879,152.99,1
10763,94880,33.92,0
10764,94881,12.98,0
10765,94882,14.65,0
10766,94883,74.36,0
10767,94884,140.69,1
10768,94885,190.0,0
10769,94886,1225.48,0
10770,94887,9.56,0
10771,94888,57.42,0
10772,94889,8.7,0
10773,94890,3323.48,0
10774,94891,56.58,0
10775,94892,111.5,0
10776,94893,168.1,0
10777,94894,49.99,0
10778,94895,99.95,0
10779,94896,360.03,0
10780,94897,1242.0,0
10781,94898,76.0,0
10782,94899,89.7,0
10783,94900,147.9,0
10784,94901,323.7,1
10785,94902,336.87,0
10786,94903,102.0,0
10787,94904,61.68,0
10788,94905,1567.5,0
10789,94906,10.11,0
10790,94907,45.22,0
10791,94908,84.99,0
10792,94909,156.0,0
10793,94910,293.0,0
10794,94911,40.0,0
10795,94912,252.8,0
10796,94913,63.5,0
10797,94914,44.72,0
10798,94915,1689.75,0
10799,94916,53.32,1
10800,94917,793.92,0
10801,94918,349.93,0
10802,94919,894.08,0
10803,94920,14.84,0
10804,94921,125.0,0
10805,94922,356.68,0
10806,94923,8.2,0
10807,94924,759.98,0
10808,94925,18.9,0
10809,94926,615.27,0
10810,94927,150.0,0
10811,94928,29.96,0
10812,94929,225.0,0
10813,94930,1623.0,0
10814,94931,1773.5,0
10815,94932,35.98,0
10816,94933,158.0,0
10817,94934,264.32,0
10818,94935,146.9,0
10819,94936,402.78,0
10820,94937,346.62,1
10821,94938,159.15,0
10822,94939,153.99,0
10823,94940,239.4,0
10824,94941,263.0,0
10825,94942,1230.82,1
10826,94943,365.0,0
10827,94944,581.94,0
10828,94945,570.0,0
10829,94946,275.5,0
10830,94947,218.0,0
10831,94948,605.0,0
10832,94949,101.53,0
10833,94950,19.07,0
10834,94951,598.66,0
10835,94952,52.02,0
10836,94953,1746.01,0
10837,94954,19.0,0
10838,94955,832.25,0
10839,94956,48.56,0
10840,94957,415.01,0
10841,94958,390.81,0
10842,94959,550.0,0
10843,94960,32.16,0
10844,94961,1703.26,0
10845,94962,50.15,0
10846,94963,99.99,0
10847,94964,3.9,0
10848,94965,35.32,0
10849,94966,128.0,0
10850,94967,139.85,0
10851,94968,759.0,0
10852,94969,164.71,0
10853,94970,8.25,0
10854,94971,343.49,0
10855,94972,745.75,0
10856,94973,226.5,0
10857,94974,455.0,0
10858,94975,126.65,0
10859,94976,115.28,0
10860,94977,195.0,0
10861,94978,97.0,0
10862,94979,20.0,0
10863,94980,2370.0,0
10864,94981,242.0,0
10865,94982,474.5,0
10866,94983,905.0,0
10867,94984,71.95,0
10868,94985,1290.94,0
10869,94986,139.74,0
10870,94987,34.95,0
10871,94988,387.0,0
10872,94989,214.0,0
10873,94990,173.41,0
10874,94991,834.9,0
10875,94992,186.69,0
10876,94993,99.81,0
10877,94994,633.65,0
10878,94995,144.4,0
10879,94996,108.8,0
10880,94997,553.18,0
10881,94998,113.56,0
10882,94999,35.5,1
10883,95000,2118.39,0
10884,95001,63.05,0
10885,95002,1755.0,0
10886,95003,40.0,0
10887,95004,63.9,0
10888,95005,143.0,0
10889,95006,34.0,0
10890,95007,59.7,0
10891,95008,31.77,0
10892,95009,579.55,0
10893,95010,10.99,0
10894,95011,900.0,0
10895,95012,112.14,0
10896,95013,63.06,0
10897,95014,67.5,0
10898,95015,702.1,0
10899,95016,14.89,0
10900,95017,225.73,0
10901,95018,18.85,0
10902,95019,48.64,1
10903,95020,1328.97,0
10904,95021,259.92,0
10905,95022,15.88,0
10906,95023,264.88,0
10907,95024,19.95,0
10908,95025,281.1,1
10909,95026,326.0,0
10910,95027,389.15,0
10911,95028,40.56,0
10912,95029,165.56,0
10913,95030,350.56,0
10914,95031,2400.0,0
10915,95032,241.96,0
10916,95033,23.0,0
10917,95034,135.0,0
10918,95035,120.22,0
10919,95036,70.59,0
10920,95037,262.5,0
10921,95038,2499.97,0
10922,95039,111.42,0
10923,95040,9.0,0
10924,95041,2432.0,0
10925,95042,102.46,0
10926,95043,10.98,0
10927,95044,247.34,0
10928,95045,405.0,0
10929,95046,771.42,0
10930,95047,53.0,0
10931,95048,306.75,0
10932,95049,49.56,0
10933,95050,263.0,0
10934,95051,414.5,0
10935,95052,287.13,0
10936,95053,287.64,0
10937,95054,46.55,0
10938,95055,46.99,0
10939,95056,35.07,0
10940,95057,395.0,0
10941,95058,26.0,0
10942,95059,39.33,0
10943,95060,47.2,0
10944,95061,14.95,0
10945,95062,106.72,0
10946,95063,60.0,0
10947,95064,147.55,0
10948,95065,580.0,0
10949,95066,43.2,0
10950,95067,2370.0,0
10951,95068,409.0,0
10952,95069,37.3,0
10953,95070,222.0,0
10954,95071,531.88,0
10955,95072,831.73,0
10956,95073,499.0,0
10957,95074,59.0,0
10958,95075,321.0,0
10959,95076,918.0,0
10960,95077,1134.89,0
10961,95078,354.0,0
10962,95079,33.94,0
10963,95080,275.5,0
10964,95081,65.56,0
10965,95082,2263.4,0
10966,95083,94.95,0
10967,95084,14.91,0
10968,95085,2474.0,0
10969,95086,92.8,0
10970,95087,264.0,0
10971,95088,18.05,0
10972,95089,860.0,0
10973,95090,689.0,0
10974,95091,288.0,0
10975,95092,25.0,0
10976,95093,745.0,0
10977,95094,25.34,0
10978,95095,1119.55,0
10979,95096,405.93,0
10980,95097,61.36,0
10981,95098,1530.66,0
10982,95099,264.0,0
10983,95100,23.98,0
10984,95101,1260.0,0
10985,95102,44.0,0
10986,95103,610.0,0
10987,95104,206.0,0
10988,95105,74.25,0
10989,95106,447.3,0
10990,95107,74.6,0
10991,95108,127.96,0
10992,95109,370.0,0
10993,95110,874.22,0
10994,95111,1988.6,0
10995,95112,305.48,0
10996,95113,33.94,1
10997,95114,59.56,0
10998,95115,52.95,0
10999,95116,96.46,0
11000,95117,258.0,0
11001,95118,138.0,0
11002,95119,106.6,0
11003,95120,1919.73,0
11004,95121,375.0,0
11005,95122,190.0,0
11006,95123,190.05,0
11007,95124,141.0,0
11008,95125,411.2,0
11009,95126,122.75,0
11010,95127,50.0,0
11011,95128,256.55,0
11012,95129,774.6,0
11013,95130,78.49,0
11014,95131,129.95,0
11015,95132,100.0,0
11016,95133,61.8,0
11017,95134,635.0,0
11018,95135,3.62,0
11019,95136,298.0,0
11020,95137,3.62,0
11021,95138,3.74,0
11022,95139,3.67,0
11023,95140,48.5,0
11024,95141,391.4,0
11025,95142,3.67,0
11026,95143,3.0,0
11027,95144,40.0,0
11028,95145,1021.06,0
11029,95146,249.6,0
11030,95147,2016.99,0
11031,95148,81.28,0
11032,95149,165.3,0
11033,95150,132.81,0
11034,95151,92.28,0
11035,95152,7.87,0
11036,95153,3.62,0
11037,95154,3.62,0
11038,95155,240.0,0
11039,95156,321.52,0
11040,95157,173.92,0
11041,95158,3.67,0
11042,95159,15.91,0
11043,95160,285.5,0
11044,95161,13.0,0
11045,95162,46.4,0
11046,95163,98.05,0
11047,95164,1250.0,0
11048,95165,132.01,0
11049,95166,9.57,0
11050,95167,2155.0,0
11051,95168,1929.95,0
11052,95169,685.14,0
11053,95170,11.4,0
11054,95171,1925.94,0
11055,95172,2422.92,0
11056,95173,2065.0,0
11057,95174,366.75,0
11058,95175,3.62,0
11059,95176,48.97,1
11060,95177,7.87,0
11061,95178,3.62,0
11062,95179,293.25,0
11063,95180,800.0,0
11064,95181,265.0,0
11065,95182,84.3,0
11066,95183,2014.0,0
11067,95184,3.62,0
11068,95185,137.07,0
11069,95186,440.02,0
11070,95187,35.5,0
11071,95188,75.74,0
11072,95189,1279.0,0
11073,95190,233.2,1
11074,95191,1385.0,0
11075,95192,117.87,0
11076,95193,210.0,0
11077,95194,657.2,0
11078,95195,3.62,0
11079,95196,3.62,0
11080,95197,1088.15,0
11081,95198,98.5,0
11082,95199,41.25,0
11083,95200,2220.0,0
11084,95201,86.9,0
11085,95202,7.87,0
11086,95203,2340.0,0
11087,95204,1270.6,0
11088,95205,30.0,0
11089,95206,26.2,0
11090,95207,21.55,0
11091,95208,2218.0,0
11092,95209,259.48,0
11093,95210,92.08,0
11094,95211,42.05,0
11095,95212,3.62,0
11096,95213,1.99,0
11097,95214,3.62,0
11098,95215,152.99,0
11099,95216,22.47,0
11100,95217,577.2,0
11101,95218,190.19,0
11102,95219,634.0,0
11103,95220,785.0,0
11104,95221,16.24,0
11105,95222,564.7,0
11106,95223,435.0,0
11107,95224,823.39,0
11108,95225,899.55,0
11109,95226,42.61,0
11110,95227,514.0,0
11111,95228,6.95,0
11112,95229,365.56,0
11113,95230,897.82,0
11114,95231,170.0,0
11115,95232,185.82,1
11116,95233,60.0,0
11117,95234,498.0,0
11118,95235,84.32,0
11119,95236,158.0,0
11120,95237,413.6,0
11121,95238,383.93,0
11122,95239,116.63,0
11123,95240,3.5,0
11124,95241,105.0,0
11125,95242,432.65,0
11126,95243,7.87,0
11127,95244,31.95,0
11128,95245,3.62,0
11129,95246,220.0,0
11130,95247,800.0,0
11131,95248,8.8,0
11132,95249,331.01,0
11133,95250,3.36,0
11134,95251,95.0,0
11135,95252,7.87,0
11136,95253,39.0,0
11137,95254,77.16,0
11138,95255,55.29,0
11139,95256,39.92,0
11140,95257,446.34,0
11141,95258,32.52,0
11142,95259,3.67,0
11143,95260,3.67,0
11144,95261,1090.88,0
11145,95262,3.74,0
11146,95263,3.62,0
11147,95264,28.75,0
11148,95265,28.53,0
11149,95266,388.4,0
11150,95267,2329.0,0
11151,95268,163.0,0
11152,95269,10.87,0
11153,95270,849.0,0
11154,95271,38.04,0
11155,95272,0.3,0
11156,95273,400.91,0
11157,95274,22.4,0
11158,95275,1294.94,0
11159,95276,66.75,0
11160,95277,3.62,0
11161,95278,42.0,0
11162,95279,3.67,0
11163,95280,6.62,0
11164,95281,29.0,0
11165,95282,3.74,0
11166,95283,97.0,0
11167,95284,271.97,0
11168,95285,19.0,0
11169,95286,3.62,0
11170,95287,7.18,0
11171,95288,1562.8,0
11172,95289,519.62,0
11173,95290,6296.0,0
11174,95291,40.49,0
11175,95292,3.74,0
11176,95293,100.53,0
11177,95294,87.81,0
11178,95295,1296.28,0
11179,95296,11.24,0
11180,95297,48.97,0
11181,95298,1239.0,0
11182,95299,3.62,0
11183,95300,278.48,0
11184,95301,35.0,0
11185,95302,23.68,0
11186,95303,5.36,0
11187,95304,380.52,0
11188,95305,184.45,0
11189,95306,31.64,0
11190,95307,227.08,0
11191,95308,34.42,0
11192,95309,3.62,0
11193,95310,2.88,0
11194,95311,8.47,0
11195,95312,54.6,0
11196,95313,4.37,0
11197,95314,766.12,0
11198,95315,499.0,0
11199,95316,348.2,0
11200,95317,7.87,0
11201,95318,498.84,0
11202,95319,52.0,0
11203,95320,436.0,0
11204,95321,154.58,0
11205,95322,14.4,0
11206,95323,18.4,0
11207,95324,5.68,0
11208,95325,1500.0,0
11209,95326,375.5,0
11210,95327,3.62,0
11211,95328,3.62,0
11212,95329,3.62,0
11213,95330,179.0,0
11214,95331,5.16,0
11215,95332,686.0,0
11216,95333,103.5,0
11217,95334,348.98,0
11218,95335,36.43,0
11219,95336,3.0,0
11220,95337,83.94,0
11221,95338,338.3,0
11222,95339,19.2,0
11223,95340,168.4,0
11224,95341,76.0,0
11225,95342,23.78,0
11226,95343,16.12,0
11227,95344,3.62,0
11228,95345,7.44,0
11229,95346,411.9,0
11230,95347,34.16,0
11231,95348,3.62,0
11232,95349,159.07,0
11233,95350,7.37,0
11234,95351,1088.6,0
11235,95352,25.91,0
11236,95353,3.62,0
11237,95354,217.0,0
11238,95355,68.31,0
11239,95356,3.74,0
11240,95357,3.67,0
11241,95358,21.95,0
11242,95359,92.69,0
11243,95360,440.0,0
11244,95361,38.45,0
11245,95362,11.49,0
11246,95363,1529.47,0
11247,95364,50.08,0
11248,95365,171.0,0
11249,95366,24.28,0
11250,95367,650.0,0
11251,95368,62.56,0
11252,95369,300.0,0
11253,95370,1817.47,0
11254,95371,442.14,0
11255,95372,887.0,0
11256,95373,165.52,0
11257,95374,59.91,0
11258,95375,211.0,0
11259,95376,3.62,0
11260,95377,120.86,0
11261,95378,3.74,0
11262,95379,6.62,0
11263,95380,973.3,0
11264,95381,106.25,0
11265,95382,3.62,0
11266,95383,14.0,0
11267,95384,3.67,0
11268,95385,259.75,0
11269,95386,31.5,0
11270,95387,3.74,0
11271,95388,277.93,0
11272,95389,8.57,0
11273,95390,877.0,0
11274,95391,18.81,0
11275,95392,3.62,0
11276,95393,553.1,0
11277,95394,89.24,0
11278,95395,695.0,0
11279,95396,422.98,0
11280,95397,113.05,0
11281,95398,3.62,0
11282,95399,1276.0,0
11283,95400,7.87,0
11284,95401,57.06,0
11285,95402,7.87,0
11286,95403,2279.89,0
11287,95404,182.23,0
11288,95405,185.82,0
11289,95406,6.62,0
11290,95407,276.84,0
11291,95408,697.0,0
11292,95409,26.2,0
11293,95410,3.67,0
11294,95411,638.12,0
11295,95412,210.0,0
11296,95413,3.74,0
11297,95414,3.62,0
11298,95415,42.52,0
11299,95416,3.62,0
11300,95417,440.0,0
11301,95418,126.91,0
11302,95419,395.0,0
11303,95420,1180.0,0
11304,95421,57.7,0
11305,95422,493.84,0
11306,95423,982.39,0
11307,95424,3.62,0
11308,95425,216.12,0
11309,95426,5.33,0
11310,95427,3.62,0
11311,95428,261.31,0
11312,95429,1500.0,0
11313,95430,3.62,0
11314,95431,559.22,0
11315,95432,23.5,0
11316,95433,14.97,0
11317,95434,59.95,0
11318,95435,120.0,0
11319,95436,123.0,0
11320,95437,18.38,0
11321,95438,3.62,0
11322,95439,227.5,0
11323,95440,8.5,0
11324,95441,1574.0,0
11325,95442,360.0,0
11326,95443,149.2,0
11327,95444,30.0,0
11328,95445,144.94,0
11329,95446,47.96,0
11330,95447,73.55,0
11331,95448,103.99,0
11332,95449,18.25,0
11333,95450,129.98,0
11334,95451,10.49,0
11335,95452,479.46,1
11336,95453,413.48,0
11337,95454,3.62,0
11338,95455,195.96,0
11339,95456,3.62,0
11340,95457,3.62,0
11341,95458,900.0,0
11342,95459,23.5,0
11343,95460,257.18,0
11344,95461,189.88,0
11345,95462,3.62,0
11346,95463,8.25,0
11347,95464,3.62,0
11348,95465,5.23,0
11349,95466,300.0,0
11350,95467,12.38,0
11351,95468,987.17,0
11352,95469,114.0,0
11353,95470,5.26,0
11354,95471,149.99,0
11355,95472,307.3,0
11356,95473,103.99,1
11357,95474,1258.0,0
11358,95475,26.09,0
11359,95476,7.87,0
11360,95477,593.23,0
11361,95478,82.98,0
11362,95479,6.62,0
11363,95480,6.62,0
11364,95481,472.64,0
11365,95482,1694.67,0
11366,95483,1250.0,0
11367,95484,74.75,0
11368,95485,1025.0,0
11369,95486,58.0,0
11370,95487,240.0,0
11371,95488,306.3,0
11372,95489,59.0,0
11373,95490,51.19,0
11374,95491,1695.0,0
11375,95492,89.99,0
11376,95493,695.0,0
11377,95494,4.37,0
11378,95495,6296.0,0
11379,95496,334.0,0
11380,95497,653.74,0
11381,95498,591.3,0
11382,95499,693.51,0
11383,95500,3.62,0
11384,95501,41.29,0
11385,95502,43.86,0
11386,95503,346.92,0
11387,95504,56.09,0
11388,95505,180.88,0
11389,95506,46.9,0
11390,95507,19.91,0
11391,95508,112.2,0
11392,95509,81.96,1
11393,95510,31.64,1
11394,95511,12.0,0
11395,95512,16.2,0
11396,95513,39.0,0
11397,95514,3.62,0
11398,95515,310.52,0
11399,95516,795.61,0
11400,95517,3.62,0
11401,95518,19.6,0
11402,95519,20.0,0
11403,95520,46.98,0
11404,95521,5.95,0
11405,95522,122.39,0
11406,95523,3.62,0
11407,95524,63.04,0
11408,95525,1495.0,0
11409,95526,842.5,0
11410,95527,120.18,0
11411,95528,3.62,0
11412,95529,439.9,0
11413,95530,3.62,0
11414,95531,850.67,0
11415,95532,298.0,0
11416,95533,452.08,0
11417,95534,290.44,0
11418,95535,354.97,0
11419,95536,72.85,0
11420,95537,32.0,0
11421,95538,22.0,0
11422,95539,8.8,0
11423,95540,119.35,0
11424,95541,127.7,0
11425,95542,79.0,0
11426,95543,45.6,0
11427,95544,120.05,0
11428,95545,2177.2,0
11429,95546,219.9,0
11430,95547,370.0,0
11431,95548,3.62,0
11432,95549,70.8,0
11433,95550,282.35,0
11434,95551,78.0,0
11435,95552,41.76,0
11436,95553,295.8,0
11437,95554,36.8,0
11438,95555,549.0,0
11439,95556,100.0,0
11440,95557,68.21,0
11441,95558,3.62,0
11442,95559,159.98,0
11443,95560,11.2,0
11444,95561,32.22,0
11445,95562,1127.73,0
11446,95563,549.0,0
11447,95564,1697.92,0
11448,95565,2349.95,0
11449,95566,388.0,0
11450,95567,208.5,0
11451,95568,2057.0,0
11452,95569,149.0,0
11453,95570,3.62,0
11454,95571,398.0,0
11455,95572,55.7,0
11456,95573,80.48,0
11457,95574,159.56,0
11458,95575,3.62,0
11459,95576,78.99,0
11460,95577,488.5,0
11461,95578,15.0,0
11462,95579,23.2,0
11463,95580,403.65,0
11464,95581,406.3,0
11465,95582,49.36,0
11466,95583,146.54,0
11467,95584,120.0,0
11468,95585,939.56,0
11469,95586,275.0,0
11470,95587,31.47,0
11471,95588,1817.0,0
11472,95589,160.38,0
11473,95590,86.15,0
11474,95591,38.75,0
11475,95592,111.27,0
11476,95593,238.0,0
11477,95594,130.0,0
11478,95595,3.62,0
11479,95596,920.0,0
11480,95597,21.45,0
11481,95598,3.62,0
11482,95599,134.5,0
11483,95600,3.62,0
11484,95601,389.6,0
11485,95602,471.12,0
11486,95603,112.25,0
11487,95604,482.79,0
11488,95605,312.16,0
11489,95606,219.9,0
11490,95607,11.2,0
11491,95608,225.0,0
11492,95609,119.98,0
11493,95610,11.2,0
11494,95611,875.0,0
11495,95612,380.0,0
11496,95613,3.62,0
11497,95614,3.62,0
11498,95615,462.97,0
11499,95616,3.62,0
11500,95617,2060.0,0
11501,95618,425.6,0
11502,95619,313.65,0
11503,95620,338.5,0
11504,95621,19.95,0
11505,95622,38.75,0
11506,95623,35.0,0
11507,95624,41.88,0
11508,95625,653.74,0
11509,95626,29.7,0
11510,95627,475.23,0
11511,95628,20.15,0
11512,95629,34.7,0
11513,95630,57.91,0
11514,95631,11.2,0
11515,95632,580.63,0
11516,95633,811.69,0
11517,95634,231.25,0
11518,95635,3.62,0
11519,95636,115.0,0
11520,95637,3.62,0
11521,95638,134.41,0
11522,95639,3.62,0
11523,95641,70.32,0
11524,95642,546.78,0
11525,95643,63.97,0
11526,95644,8.8,0
11527,95645,1874.62,0
11528,95646,676.5,0
11529,95647,83.8,0
11530,95648,990.0,0
11531,95649,138.97,0
11532,95650,200.0,0
11533,95651,38.0,0
11534,95652,3.62,0
11535,95653,99.0,0
11536,95654,553.04,0
11537,95655,77.58,0
11538,95656,423.8,0
11539,95657,767.24,0
11540,95658,83.7,0
11541,95659,777.03,0
11542,95660,53.61,0
11543,95661,6.6,0
11544,95662,693.49,0
11545,95663,1199.4,0
11546,95664,42.71,0
11547,95665,26.01,1
11548,95666,229.97,0
11549,95667,39.01,0
11550,95668,2349.96,0
11551,95669,81.96,0
11552,95670,125.0,0
11553,95671,3.62,0
11554,95672,6.74,0
11555,95673,19.96,0
11556,95674,275.75,0
11557,95675,216.15,0
11558,95676,3.62,0
11559,95677,3.62,0
11560,95678,3.62,0
11561,95679,2118.0,0
11562,95680,6.62,0
11563,95681,522.0,0
11564,95682,64.34,0
11565,95683,3.62,0
11566,95684,4.67,0
11567,95685,693.49,0
11568,95686,3.62,0
11569,95687,224.05,0
11570,95688,1252.4,0
11571,95689,25.12,0
11572,95690,350.01,0
11573,95691,296.0,0
11574,95692,82.32,0
11575,95693,373.4,0
11576,95694,45.5,1
11577,95695,3.62,0
11578,95696,46.75,0
11579,95697,990.0,0
11580,95698,3.62,0
11581,95699,577.3,0
11582,95700,3.62,0
11583,95701,206.15,0
11584,95702,17.0,0
11585,95703,6.57,0
11586,95704,76.32,0
11587,95705,2.92,0
11588,95706,34.0,0
11589,95707,348.88,0
11590,95708,462.97,0
11591,95709,388.3,0
11592,95710,178.08,0
11593,95711,7.12,0
11594,95712,20.0,0
11595,95714,3.62,0
11596,95715,167.0,0
11597,95716,12.82,0
11598,95717,328.0,0
11599,95718,7.37,0
11600,95719,67.7,0
11601,95720,89.35,0
11602,95721,121.97,0
11603,95722,16.8,0
11604,95723,89.98,0
11605,95724,20.0,0
11606,95725,781.72,0
11607,95726,17.7,0
11608,95727,460.47,0
11609,95728,36.0,0
11610,95729,64.17,0
11611,95730,20.95,0
11612,95731,58.09,0
11613,95732,1318.07,0
11614,95733,55.56,0
11615,95734,57.15,1
11616,95735,35.12,0
11617,95736,1708.0,0
11618,95737,67.2,0
11619,95738,1.4,0
11620,95739,40.0,0
11621,95740,257.95,0
11622,95741,234.35,0
11623,95742,439.8,0
11624,95743,327.85,0
11625,95744,44.76,0
11626,95745,281.05,0
11627,95746,8.5,0
11628,95747,518.0,0
11629,95748,29.9,0
11630,95749,372.43,0
11631,95750,409.75,0
11632,95751,260.15,0
11633,95752,1.8,0
11634,95753,421.4,0
11635,95754,271.65,0
11636,95755,8.5,0
11637,95756,54.13,0
11638,95757,529.89,0
11639,95758,3.62,0
11640,95759,3.62,0
11641,95760,3.74,0
11642,95761,10.95,0
11643,95762,21.27,0
11644,95763,6.62,0
11645,95764,109.32,0
11646,95765,3.62,0
11647,95766,41.98,1
11648,95767,3.62,0
11649,95768,3.62,0
11650,95769,6.62,0
11651,95770,3.74,0
11652,95771,40.0,0
11653,95772,174.97,0
11654,95773,1338.23,0
11655,95774,293.15,0
11656,95775,522.78,0
11657,95776,41.98,0
11658,95777,62.67,0
11659,95778,38.4,1
11660,95779,3.67,0
11661,95780,3.67,0
11662,95781,3.62,0
11663,95782,3.62,0
11664,95783,112.68,0
