,cardnum_amount_sum_3,cardnum_amount_week_diff_sum_3,cardnum_amount_week_diff_sum_1,merchantnum_amount_week_diff_sum_3,cardnum_merchantnum_30,cardnum_amount_month_diff_max_3,merchantnum_amount_sum_3,cardnum_amount_month_diff_sum_3,merchantnum_amount_sum_7,cardnum_amount_sum_7,merchantnum_amount_max_3,merchantnum_amount_week_diff_sum_1,cardnum_amount_week_diff_max_3,merchantnum_amount_week_diff_max_3,cardnum_amount_max_3,merchantnum_amount_month_diff_max_3,merchantnum_amount_month_diff_sum_3,cardnum_zip_30,cardnum_merchantnum_15,merchantnum_amount_week_diff_max_1,Fraud
10899,432.50999999999993,-827.8352585771053,-827.8352585771053,-422.5601723847368,5,2.403042379182125,417.67,-768.6208728624537,417.67,432.50999999999993,402.78,-422.5601723847368,-17.335086192368408,-17.335086192368408,402.78,2.403042379182125,-383.0839152416357,4,3,-17.335086192368408,0
10900,225.73,-194.3850861923684,-194.3850861923684,-194.3850861923684,9,-174.64695762081786,225.73,-174.64695762081786,225.73,931.88,225.73,-194.3850861923684,-194.3850861923684,-194.3850861923684,225.73,-174.64695762081786,-174.64695762081786,7,1,-194.3850861923684,0
10901,18.85,-401.2650861923684,-401.2650861923684,-401.2650861923684,2,-381.52695762081777,18.85,-381.52695762081777,18.85,18.85,18.85,-401.2650861923684,-401.2650861923684,-401.2650861923684,18.85,-381.52695762081777,-381.52695762081777,2,2,-401.2650861923684,0
10902,9759.819999999998,5725.087777717657,-303.40543096184194,-650.9001723847368,23,5839.1830423791835,189.33,5756.05042379182,189.33,11064.52,140.69,-650.9001723847368,5852.234791749834,-279.4250861923684,6239.56,-259.68695762081785,-611.4239152416358,8,18,-279.4250861923684,1
10903,2228.9700000000007,1388.7398276152633,1388.7398276152633,908.8549138076316,2,928.5930423791823,1328.97,1428.2160847583646,1328.97,2228.9700000000007,1328.97,908.8549138076316,908.8549138076316,908.8549138076316,1328.97,928.5930423791823,928.5930423791823,1,2,908.8549138076316,0
10904,259.92,-160.19508619236836,-160.19508619236836,-160.19508619236836,4,-140.45695762081786,259.92,-140.45695762081786,259.92,259.92,259.92,-160.19508619236836,-160.19508619236836,-160.19508619236836,259.92,-140.45695762081786,-140.45695762081786,3,2,-160.19508619236836,0
10905,15.88,-404.2350861923684,-404.2350861923684,-331.49543096184186,19,-384.4969576208178,1769.08,-384.4969576208178,13799.569999999998,555.64,894.08,-331.49543096184186,-404.2350861923684,473.96491380763166,15.88,493.7030423791822,-232.80478810408925,20,13,473.96491380763166,0
10906,264.88,-155.2350861923684,-155.2350861923684,-155.2350861923684,2,-135.49695762081785,264.88,-135.49695762081785,264.88,264.88,264.88,-155.2350861923684,-155.2350861923684,-155.2350861923684,264.88,-135.49695762081785,-135.49695762081785,2,2,-155.2350861923684,0
10907,19.95,-400.1650861923684,-400.1650861923684,-400.1650861923684,12,-380.4269576208178,19.95,-380.4269576208178,19.95,210.68,19.95,-400.1650861923684,-400.1650861923684,-400.1650861923684,19.95,-380.4269576208178,-380.4269576208178,11,9,-400.1650861923684,0
10908,10040.919999999998,5586.072691525289,-442.4205171542103,-505.8101723847368,23,5839.1830423791835,334.42,5636.773466171004,334.42,11345.62,281.1,-505.8101723847368,5852.234791749834,-139.01508619236836,6239.56,-119.27695762081785,-466.3339152416357,8,18,-139.01508619236836,1
10909,326.0,-94.11508619236838,-94.11508619236838,-94.11508619236838,11,-74.37695762081785,326.0,-74.37695762081785,326.0,2149.96,326.0,-94.11508619236838,-94.11508619236838,-94.11508619236838,326.0,-74.37695762081785,-74.37695762081785,10,3,-94.11508619236838,0
10910,389.15,-30.965086192368407,-30.965086192368407,-362.46051715421027,4,-11.226957620817869,2158.23,-11.226957620817869,14188.719999999998,519.36,894.08,-362.46051715421027,-30.965086192368407,473.96491380763166,389.15,493.7030423791822,-244.03174572490715,4,3,473.96491380763166,0
10911,94.23,-713.2102944425346,-379.5550861923684,-779.7201723847368,11,-346.7069576208178,60.51000000000001,-706.5239152416358,60.51000000000001,1511.78,40.56,-779.7201723847368,-333.6552082501663,-379.5550861923684,53.67,-359.8169576208178,-740.2439152416357,8,8,-379.5550861923684,0
10912,3491.82,2231.474741422895,2231.474741422895,-254.5550861923684,6,1302.883042379182,165.56,2290.689127137546,165.56,3565.02,165.56,-254.5550861923684,1283.1449138076316,-254.5550861923684,1703.26,-234.81695762081785,-234.81695762081785,5,4,-254.5550861923684,0
10913,2302.12,-532.9082197289813,170.96965523052646,-69.55508619236838,43,345.37304237918215,350.56,-500.5187033457249,350.56,7535.62,350.56,-69.55508619236838,325.6349138076316,-69.55508619236838,745.75,-49.81695762081785,-49.81695762081785,40,25,-69.55508619236838,0
10914,2400.0,1979.884913807632,1979.884913807632,1979.884913807632,3,1999.6230423791824,2400.0,1999.6230423791824,3900.0,3900.0,2400.0,1979.884913807632,1979.884913807632,1979.884913807632,2400.0,1999.6230423791824,1999.6230423791824,3,1,1979.884913807632,0
10915,241.96,-178.1550861923684,-178.1550861923684,69.2338692954273,3,-158.41695762081784,1294.32,-158.41695762081784,1966.87,241.96,615.27,16.999827615263232,-178.1550861923684,195.1549138076316,241.96,214.89304237918213,93.18912713754642,3,1,195.1549138076316,0
10916,23.0,-397.1150861923684,-397.1150861923684,-397.1150861923684,13,-377.3769576208178,23.0,-377.3769576208178,23.0,27.95,23.0,-397.1150861923684,-397.1150861923684,-397.1150861923684,23.0,-377.3769576208178,-377.3769576208178,8,10,-397.1150861923684,0
10917,441.95,-1167.9920890244086,-515.2301723847368,-285.1150861923684,9,-210.37695762081782,135.0,-1159.5578304832711,135.0,3631.53,135.0,-285.1150861923684,-230.11508619236838,-285.1150861923684,190.0,-265.37695762081785,-265.37695762081785,8,9,-285.1150861923684,0
10918,120.22,-299.8950861923684,-299.8950861923684,-299.8950861923684,3,-280.1569576208178,120.22,-280.1569576208178,120.22,120.22,120.22,-299.8950861923684,-299.8950861923684,-299.8950861923684,120.22,-280.1569576208178,-280.1569576208178,3,2,-299.8950861923684,0
10919,849.57,-410.7752585771051,-410.7752585771051,-349.5250861923684,5,359.6030423791822,70.59,-351.56087286245355,132.10000000000002,849.57,70.59,-349.5250861923684,339.8649138076316,-349.5250861923684,759.98,-329.7869576208178,-329.7869576208178,5,4,-349.5250861923684,0
10920,300.05,-2044.3448777915478,-157.61508619236838,-157.61508619236838,9,-137.87695762081785,262.5,-2102.211745724907,262.5,726.0799999999998,262.5,-157.61508619236838,-157.61508619236838,-157.61508619236838,262.5,-137.87695762081785,-137.87695762081785,8,6,-157.61508619236838,0
10921,2499.97,2079.8549138076314,2079.8549138076314,2079.8549138076314,3,2099.593042379182,2499.97,2099.593042379182,2499.97,2604.95,2499.97,2079.8549138076314,2079.8549138076314,2079.8549138076314,2499.97,2099.593042379182,2099.593042379182,2,2,2079.8549138076314,0
10922,445.77,-359.2010445122043,-308.69508619236836,-308.69508619236836,4,-66.02695762081783,111.42,-354.98391524163566,111.42,445.77,111.42,-308.69508619236836,-50.50595831983589,-308.69508619236836,334.35,-288.9569576208178,-288.9569576208178,4,2,-308.69508619236836,0
10923,9.0,-411.1150861923684,-411.1150861923684,-411.1150861923684,2,-391.3769576208178,9.0,-391.3769576208178,9.0,309.0,9.0,-411.1150861923684,-411.1150861923684,-411.1150861923684,9.0,-391.3769576208178,-391.3769576208178,1,2,-411.1150861923684,0
10924,4259.64,1915.2451222084521,2011.884913807632,2011.884913807632,17,2031.6230423791824,2432.0,1857.378254275093,9108.99,5143.93,2432.0,2011.884913807632,2011.884913807632,2011.884913807632,2432.0,2031.6230423791824,2031.6230423791824,18,11,2011.884913807632,0
10925,191.4,-1418.5420890244086,-707.8101723847368,-317.6550861923684,4,-297.91695762081787,102.46,-1410.107830483271,102.46,191.4,102.46,-317.6550861923684,-317.6550861923684,-317.6550861923684,102.46,-297.91695762081787,-297.91695762081787,4,4,-317.6550861923684,0
10926,10.98,-409.1350861923684,-409.1350861923684,-409.1350861923684,2,-389.3969576208177,10.98,-389.3969576208177,10.98,10.98,10.98,-409.1350861923684,-409.1350861923684,-409.1350861923684,10.98,-389.3969576208177,-389.3969576208177,2,2,-409.1350861923684,0
10927,247.34,-172.7750861923684,-172.7750861923684,-172.7750861923684,11,-153.03695762081784,247.34,-153.03695762081784,397.97,465.79,247.34,-172.7750861923684,-172.7750861923684,-172.7750861923684,247.34,-153.03695762081784,-153.03695762081784,9,6,-172.7750861923684,0
10928,1929.0,319.05791097559137,-308.58017238473684,-376.19208902440863,9,598.6230423791823,1233.75,327.4921695167286,1233.75,2379.0,405.0,-308.58017238473684,614.144041680164,13.494041680164116,999.0,4.623042379182152,-367.7578304832714,9,7,-15.11508619236838,0
10929,771.42,351.30491380763164,351.30491380763164,-64.91017238473682,4,371.0430423791821,775.3199999999998,371.0430423791821,1254.63,771.42,771.42,-64.91017238473682,351.30491380763164,351.30491380763164,771.42,371.0430423791821,-25.433915241635763,3,1,351.30491380763164,0
10930,1312.1,-753.2163030893092,-1307.7603447694735,-1651.875430961842,8,539.0230423791821,448.7,-689.7847881040892,609.3,2070.3,226.5,-1651.875430961842,554.5440416801641,-193.61508619236838,939.4,-173.87695762081782,-1553.1847881040894,7,4,-193.61508619236838,0
10931,369.81,-470.42017238473676,-470.42017238473676,-470.42017238473676,6,-93.62695762081785,369.81,-430.9439152416357,447.63,793.7,306.75,-470.42017238473676,-113.36508619236838,-113.36508619236838,306.75,-93.62695762081785,-430.9439152416357,5,4,-113.36508619236838,0
10932,49.56,-370.5550861923684,-370.5550861923684,-740.5201723847368,8,-350.8169576208178,99.71,-350.8169576208178,99.71,109.98,50.15,-740.5201723847368,-370.5550861923684,-369.9650861923684,49.56,-350.22695762081787,-701.0439152416358,8,3,-369.9650861923684,0
10933,263.0,-157.11508619236838,-157.11508619236838,-157.11508619236838,4,-137.37695762081785,263.0,-137.37695762081785,263.0,2319.0,263.0,-157.11508619236838,-157.11508619236838,-157.11508619236838,263.0,-137.37695762081785,-137.37695762081785,3,2,-157.11508619236838,0
10934,697.6800000000002,-107.29104451220428,-5.615086192368381,-5.615086192368381,4,14.123042379182152,414.5,-103.07391524163569,414.5,2739.51,414.5,-5.615086192368381,-5.615086192368381,-5.615086192368381,414.5,14.123042379182152,14.123042379182152,4,3,-5.615086192368381,0
10935,336.73,-468.24104451220427,-132.9850861923684,-132.9850861923684,6,-113.24695762081785,287.13,-464.0239152416357,287.13,1759.36,287.13,-132.9850861923684,-132.9850861923684,-132.9850861923684,287.13,-113.24695762081785,-113.24695762081785,6,6,-132.9850861923684,0
10936,2291.64,1066.5538692954274,1202.409827615263,-132.47508619236842,16,1354.6230423791824,287.64,1090.5091271375463,287.64,2657.31,287.64,-132.47508619236842,1334.8849138076316,-132.47508619236842,1755.0,-112.73695762081785,-112.73695762081785,16,12,-132.47508619236842,0
10937,2348.67,-906.4733059213496,-202.59543096184188,-373.56508619236837,43,345.37304237918215,46.55,-854.3456609665428,352.55,7582.17,46.55,-373.56508619236837,325.6349138076316,-373.56508619236837,745.75,-353.8269576208178,-353.8269576208178,40,26,-373.56508619236837,0
10938,102.57,-702.4010445122043,-373.12508619236837,-3002.6932667945475,9,-344.7969576208178,1837.01,-698.1839152416358,4477.3,236.79,848.4,-1855.6205171542106,-329.27595831983587,463.544041680164,55.58,448.0230423791821,-2967.513491449814,8,5,-73.49508619236838,0
10939,160.07,-644.9010445122043,-385.0450861923684,-580.9010445122043,9,-275.37695762081785,224.07,-640.6839152416358,224.07,495.49,189.0,-385.0450861923684,-259.8559583198359,-195.85595831983588,125.0,-211.37695762081782,-576.6839152416358,12,6,-385.0450861923684,0
10940,395.0,-25.115086192368377,-25.115086192368377,-25.115086192368377,1,-5.376957620817847,395.0,-5.376957620817847,395.0,395.0,395.0,-25.115086192368377,-25.115086192368377,-25.115086192368377,395.0,-5.376957620817847,-5.376957620817847,1,1,-25.115086192368377,0
10941,26.0,-394.1150861923684,-394.1150861923684,-543.2910445122043,2,-374.3769576208178,261.68,-374.3769576208178,346.55,26.0,235.68,-394.1150861923684,-394.1150861923684,-149.1759583198359,26.0,-164.69695762081784,-539.0739152416356,2,1,-394.1150861923684,0
10942,69.32,-735.6510445122043,-380.7850861923684,-285.92104451220433,10,-361.0469576208178,519.0500000000002,-731.4339152416358,1257.53,151.45,479.72,-380.7850861923684,-354.8659583198359,94.86404168016412,39.33,79.34304237918218,-281.7039152416357,9,4,-380.7850861923684,0
10943,167.42000000000004,-672.8101723847368,-672.8101723847368,-672.8101723847368,3,-280.1569576208178,167.42000000000004,-633.3339152416356,167.42000000000004,167.42000000000004,120.22,-672.8101723847368,-299.8950861923684,-299.8950861923684,120.22,-280.1569576208178,-633.3339152416356,3,2,-299.8950861923684,0
10944,2363.62,-1311.638392113718,-607.7605171542103,-405.1650861923684,43,345.37304237918215,14.95,-1239.7726185873605,14.95,7597.12,14.95,-405.1650861923684,325.6349138076316,-405.1650861923684,745.75,-385.4269576208178,-385.4269576208178,40,27,-405.1650861923684,0
10945,3271.68,2081.85299716796,-313.3950861923684,-313.3950861923684,14,1744.6230423791822,106.72,2070.5491271375467,909.86,3615.68,106.72,-313.3950861923684,1760.1440416801638,-313.3950861923684,2145.0,-293.6569576208178,-293.6569576208178,13,6,-313.3950861923684,0
10946,504.0,-721.0861307045727,-415.23017238473676,-360.1150861923684,6,-35.376957620817855,60.0,-697.1308728624534,60.0,3300.17,60.0,-360.1150861923684,-55.11508619236838,-360.1150861923684,365.0,-340.3769576208178,-340.3769576208178,6,6,-360.1150861923684,0
10947,147.55,-272.56508619236837,-272.56508619236837,-1426.5322614091451,5,-252.82695762081784,1023.64,-252.82695762081784,3058.080000000001,202.55,450.26,-1270.1703447694736,-272.56508619236837,65.40404168016408,147.55,49.883042379182136,-1378.6217457249072,5,3,-272.56508619236837,0
10948,4071.82,2391.3596552305266,2391.3596552305266,159.88491380763162,7,1302.883042379182,580.0,2470.312169516729,580.0,4145.02,580.0,159.88491380763162,1283.1449138076316,159.88491380763162,1703.26,179.62304237918218,179.62304237918218,6,5,159.88491380763162,0
10949,814.62,-25.61017238473681,-25.61017238473681,-376.9150861923684,5,371.0430423791821,43.2,13.866084758364254,630.71,814.62,43.2,-376.9150861923684,351.30491380763164,-376.9150861923684,771.42,-357.1769576208178,-357.1769576208178,4,2,-376.9150861923684,0
10950,2455.0,1650.0289554877954,1949.884913807632,1949.884913807632,7,1969.6230423791824,2370.0,1654.2460847583645,2370.0,2716.4,2370.0,1949.884913807632,1949.884913807632,1949.884913807632,2370.0,1969.6230423791824,1969.6230423791824,7,4,1949.884913807632,0
10951,631.51,-173.46104451220432,-11.11508619236838,-11.11508619236838,13,8.623042379182152,409.0,-169.24391524163568,409.0,1196.74,409.0,-11.11508619236838,-11.11508619236838,-11.11508619236838,409.0,8.623042379182152,8.623042379182152,7,7,-11.11508619236838,0
10952,204.72000000000003,-1055.6252585771053,-1055.6252585771053,-1055.6252585771053,3,-280.1569576208178,204.72000000000003,-996.4108728624536,204.72000000000003,204.72000000000003,120.22,-1055.6252585771053,-299.8950861923684,-299.8950861923684,120.22,-280.1569576208178,-996.4108728624536,3,2,-299.8950861923684,0
10953,237.88,-602.3501723847368,-602.3501723847368,-198.11508619236838,20,-178.37695762081782,222.0,-562.8739152416357,222.0,777.64,222.0,-198.11508619236838,-198.11508619236838,-198.11508619236838,222.0,-178.37695762081782,-178.37695762081782,21,14,-198.11508619236838,0
10954,531.88,111.76491380763159,111.76491380763159,111.76491380763159,4,131.50304237918215,531.88,131.50304237918215,856.46,531.88,531.88,111.76491380763159,111.76491380763159,111.76491380763159,531.88,131.50304237918215,131.50304237918215,3,3,111.76491380763159,0
10955,881.19,-343.89613070457267,1.0598276152632593,1216.9798276152633,11,431.3530423791822,2057.21,-319.9408728624535,2057.21,972.82,1225.48,1216.9798276152633,411.6149138076317,805.3649138076316,831.73,825.1030423791823,1256.4560847583646,9,5,805.3649138076316,0
10956,499.0,78.88491380763162,78.88491380763162,78.88491380763162,3,98.62304237918215,499.0,98.62304237918215,499.0,499.0,499.0,78.88491380763162,78.88491380763162,78.88491380763162,499.0,98.62304237918215,98.62304237918215,3,3,78.88491380763162,0
10957,424.0,-380.9710445122043,-361.1150861923684,-361.1150861923684,8,-35.376957620817855,59.0,-376.75391524163564,59.0,1929.0,59.0,-361.1150861923684,-19.855958319835906,-361.1150861923684,365.0,-341.3769576208178,-341.3769576208178,8,6,-361.1150861923684,0
10958,821.8,-823.401216896941,-503.3452585771051,-99.11508619236838,8,-79.37695762081785,321.0,-779.7078304832713,694.0,2513.96,321.0,-99.11508619236838,-99.11508619236838,-99.11508619236838,321.0,-79.37695762081785,-79.37695762081785,8,6,-99.11508619236838,0
10959,1620.1,779.8698276152633,779.8698276152633,497.8849138076316,6,517.6230423791822,918.0,819.3460847583642,918.0,1698.0,918.0,497.8849138076316,497.8849138076316,497.8849138076316,918.0,517.6230423791822,517.6230423791822,6,4,497.8849138076316,0
10960,3676.89,2451.8038692954274,2664.659827615264,714.7749138076317,6,1969.6230423791824,1134.89,2475.759127137547,1134.89,8679.89,1134.89,714.7749138076317,1949.884913807632,714.7749138076317,2370.0,734.5130423791823,734.5130423791823,4,4,714.7749138076317,0
10961,354.0,-66.11508619236838,-66.11508619236838,-280.97104451220434,10,-46.376957620817855,524.0,-46.376957620817855,1759.0,1129.28,354.0,-66.11508619236838,-66.11508619236838,-66.11508619236838,354.0,-46.376957620817855,-276.7539152416357,11,4,-66.11508619236838,0
10962,136.51,-1088.5761307045727,-759.3001723847368,-3388.868352986916,9,-344.7969576208178,1870.95,-1064.6208728624536,4511.24,270.73,848.4,-2241.795603346579,-329.27595831983587,463.544041680164,55.58,448.0230423791821,-3333.9504490706317,8,5,-73.49508619236838,0
10963,551.0,-289.2301723847368,-289.2301723847368,-384.0861307045728,3,-124.87695762081785,841.0,-249.7539152416357,1131.0,575.26,290.0,-289.2301723847368,-144.61508619236838,-94.8559583198359,275.5,-110.37695762081785,-360.13087286245354,2,2,-144.61508619236838,0
10964,353.83,-451.1410445122043,-354.5550861923684,-354.5550861923684,7,-112.10695762081787,65.56,-446.92391524163565,2561.56,3199.83,65.56,-354.5550861923684,-96.58595831983592,-354.5550861923684,288.27,-334.8169576208178,-334.8169576208178,6,6,-354.5550861923684,0
10965,6315.34,4705.397910975591,2005.1098276152634,2445.518955487796,5,1863.0230423791825,3250.49,4713.832169516729,8345.5,6315.34,2263.4,1843.2849138076322,1843.2849138076322,1843.2849138076322,2263.4,1863.0230423791825,2449.7360847583645,5,4,1843.2849138076322,0
